,Book Author,Book Owner,Publication Year
1118,Il'ya Grigor'yevich Ehrenburg,Ernest Hemingway,1943
1119,Dwight D. Eisenhower,Ernest Hemingway,1948
1120,Otto Eisenschiml,Ernest Hemingway,1940
1121,Otto Eisenschiml,Ernest Hemingway,1947
1122,Samuel Milton Elam,Ernest Hemingway,1940
1123,Fred Eldridge,Ernest Hemingway,1946
1124,Frank Elgar,Ernest Hemingway,1949
1125,T. S. Eliot,Ernest Hemingway,1948
1126,T. S. Eliot,Ernest Hemingway,1948
1127,Frank Elkins,Ernest Hemingway,1949
1128,John Keith Stanford,Ernest Hemingway,1949
1129,Edmund W. Starling,Ernest Hemingway,1946
1130,Christina Stead,Ernest Hemingway,1940
1131,Francis Steegmuller,Ernest Hemingway,1949
1132,Jos van der Steen,Ernest Hemingway,1947
1133,Vilhjalmur Stefansson,Ernest Hemingway,1947
1134,Wallace Earle Stegner,Ernest Hemingway,1942
1135,Wallace Earle Stegner,Ernest Hemingway,1947
1136,Henry Steig,Ernest Hemingway,1941
1137,Gertrude Stein,Ernest Hemingway,1947
1138,Gertrude Stein,Ernest Hemingway,1945
1139,Guenther Stein,Ernest Hemingway,1945
1140,Leo Stein,Ernest Hemingway,1947
1141,Eugen Steinach,Ernest Hemingway,1940
1142,Saul Steinberg,Ernest Hemingway,1945
1143,Robert E. Rothenberg,Ernest Hemingway,1949
1144,William Rothenstein,Ernest Hemingway,1942
1145,Theodore Cleveland Roughley,Ernest Hemingway,1947
1146,Carlos Ruano Llopis,Ernest Hemingway,1943
1147,Robert Chester Ruark,Ernest Hemingway,1948
1148,Peter Paul Rubens,Ernest Hemingway,1944
1149,Harold Robbins,Ernest Hemingway,1948
1150,Helen Rubissow,Ernest Hemingway,1946
1151,Damon Runyon,Ernest Hemingway,1949
1152,Arch Ruport,Ernest Hemingway,1949
1153,Dean Russell,Ernest Hemingway,1949
1154,George Herman Ruth,Ernest Hemingway,1948
1155,Robert Finnegan,Ernest Hemingway,1948
1156,Jaime Sabartés,Ernest Hemingway,1948
1157,Rafael Sabatini,Ernest Hemingway,1946
1158,Joseph T. Shaw,Ernest Hemingway,1946
1159,Nancy Shea,Ernest Hemingway,1948
1160,Vincent Sheean,Ernest Hemingway,1941
1161,Percy Bysshe Shelley,Ernest Hemingway,1941
1162,Edwin Colston Shepherd,Ernest Hemingway,1941
1163,Robert Lee Sherrod,Ernest Hemingway,1944
1164,Robert E. Sherwood,Ernest Hemingway,1948
1165,Robert E. Sherwood,Ernest Hemingway,1940
1166,Peter Joseph Steincrohn,Ernest Hemingway,1947
1167,Michel Eyquem de Montaigne,Ernest Hemingway,1946
1168,Robert Hiester Montgomery,Ernest Hemingway,1944
1169,Viscount Bernard Law Montgomery Montgomery of Alamein,Ernest Hemingway,1948
1170,Adhémar Montgon,Ernest Hemingway,1946
1171,Montres Rolex S.A.,Ernest Hemingway,1946
1172,Lynn Montross,Ernest Hemingway,1944
1173,Gladys Bronwyn Stern,Ernest Hemingway,1948
1174,James Stern,Ernest Hemingway,1947
1175,Fritz Sternberg,Ernest Hemingway,1948
1176,William Oliver Stevens,Ernest Hemingway,1940
1177,Robert Louis Stevenson,Ernest Hemingway,1944
1178,Stoeger Arms,Ernest Hemingway,1949
1179,Stoeger Arms,Ernest Hemingway,1940
1180,Angus H. Shortt,Ernest Hemingway,1948
1181,Ellis W. Shuler,Ernest Hemingway,1945
1182,Irving Shulman,Ernest Hemingway,1947
1183,Arnold Silcock,Ernest Hemingway,1948
1184,[N.auth],Ernest Hemingway,1948
1185,Louis Aragon,Ernest Hemingway,1947
1186,Luis Araquistáin,Ernest Hemingway,1942
1187,Charles Jean Jacques Joseph Ardant du Picq,Ernest Hemingway,1947
1188,Robert Louis Stevenson,Ernest Hemingway,1948
1189,Robert Louis Stevenson,Ernest Hemingway,1946
1190,Grace Moore,Ernest Hemingway,1944
1191,Nicholas Moore (ed.),Ernest Hemingway,1945
1192,Alan Moorehead,Ernest Hemingway,1945
1193,Alan Moorehead,Ernest Hemingway,1946
1194,Lewis Jefferson Moorman,Ernest Hemingway,1944
1195,Próspero Morales Pradilla,Ernest Hemingway,1948
1196,Charles Moran,Ernest Hemingway,1942
1197,Paul Morand,Ernest Hemingway,1942
1198,R. de Morchapt,Ernest Hemingway,1942
1199,Médéric Louis Elie Moreau de Saint-Méry,Ernest Hemingway,1947
1200,Arnould Moreaux,Ernest Hemingway,1947
1201,Abelardo Moreno,Ernest Hemingway,1945
1202,Dale Lowell Morgan,Ernest Hemingway,1947
1203,Edwin Morgan,Ernest Hemingway,1943
1204,Murray Cromwell Morgan,Ernest Hemingway,1948
1205,Samuel Eliot Morison,Ernest Hemingway,1947
1206,Lloyd R. Morris,Ernest Hemingway,1943
1207,Percy A. Morris,Ernest Hemingway,1947
1208,Wright Morris,Ernest Hemingway,1948
1209,Wright Morris,Ernest Hemingway,1948
1210,Wright Morris,Ernest Hemingway,1946
1211,Frances Clary Morse,Ernest Hemingway,1941
1212,Willard Motley,Ernest Hemingway,1947
1213,Paul Scott Mowrer,Ernest Hemingway,1945
1214,Paul Scott Mowrer,Ernest Hemingway,1941
1215,Albert Henry Munday,Ernest Hemingway,1940
1216,Antoine de Saint-Exupéry,Ernest Hemingway,1942
1217,Carlos Enrique Sánchez,Ernest Hemingway,1949
1218,Mario Sánchez Roig,Ernest Hemingway,1947
1219,Carl Sandburg,Ernest Hemingway,1948
1220,George Sanders,Ernest Hemingway,1944
1221,Ivan Terence Sanderson (ed.),Ernest Hemingway,1946
1222,Jacinto Sanfeliú Brucart,Ernest Hemingway,1949
1223,Leonard Sansone,Ernest Hemingway,1945
1224,George Santayana,Ernest Hemingway,1944
1225,George Santayana,Ernest Hemingway,1944
1226,Ross Santee,Ernest Hemingway,1949
1227,Winthrop Sargeant,Ernest Hemingway,1949
1228,William Saroyan,Ernest Hemingway,1946
1229,Edwin Sarsfield,Ernest Hemingway,1941
1230,Jean-Paul Sartre,Ernest Hemingway,1947
1231,Jean Paul Sartre,Ernest Hemingway,1945
1232,Jean-Paul Sartre,Ernest Hemingway,1947
1233,George Rippey Stewart,Ernest Hemingway,1945
1234,Maxwell Slutz Stewart,Ernest Hemingway,1945
1235,James Still,Ernest Hemingway,1940
1236,Joseph Warren Stilwell,Ernest Hemingway,1948
1237,Thomas Louis Stix,Ernest Hemingway,1947
1238,J. Roy Stockton,Ernest Hemingway,1948
1239,J. Roy Stockton,Ernest Hemingway,1945
1240,Colton Storm,Ernest Hemingway,1947
1241,Hans Otto Storm,Ernest Hemingway,1940
1242,Samuel Andrew Stouffer,Ernest Hemingway,1949
1243,Baron Joseph Montague Kenworthy Strabolgi,Ernest Hemingway,1940
1244,Baron Joseph Montague Kenworthy Strabolgi,Ernest Hemingway,1940
1245,Michael Strange,Ernest Hemingway,1940
1246,Robert Strausz-Hupé,Ernest Hemingway,1942
1247,Siegfried Sassoon,Ernest Hemingway,1947
1248,Karl Marquard Sauer,Ernest Hemingway,1941
1249,Willard W. Savoy,Ernest Hemingway,1949
1250,Dorothy L. Sayers,Ernest Hemingway,1940
1251,Alexander Schacht,Ernest Hemingway,1941
1252,Georges Simenon,Ernest Hemingway,1945
1253,Georges Simenon,Ernest Hemingway,1946
1254,Georges Simenon,Ernest Hemingway,1944
1255,Georges Simenon,Ernest Hemingway,1944
1256,Ernest Joseph Simmons,Ernest Hemingway,1946
1257,Ernest Joseph Simmons,Ernest Hemingway,1947
1258,Richard F. Simmons,Ernest Hemingway,1947
1259,Luigi Sturzo,Ernest Hemingway,1945
1260,Ilona Ralf Sues,Ernest Hemingway,1944
1261,Kay Summersby Morgan,Ernest Hemingway,1948
1262,Harold Ulrik Sverdup,Ernest Hemingway,1942
1263,Virginia Swain,Ernest Hemingway,1942
1264,Keith Sward,Ernest Hemingway,1948
1265,Charles Sweeny,Ernest Hemingway,1948
1266,Charles Sweeny,Ernest Hemingway,1943
1267,Charles Sweeny,Ernest Hemingway,1942
1268,Charles Sweeny,Ernest Hemingway,1946
1269,Charles Sweeny,Ernest Hemingway,1945
1270,Howard Swiggett,Ernest Hemingway,1944
1271,Christopher Sykes,Ernest Hemingway,1948
1272,Christopher Sykes,Ernest Hemingway,1948
1273,Christopher Sykes,Ernest Hemingway,1948
1274,Robert Sylvester,Ernest Hemingway,1948
1275,Gladys Bagg Taber,Ernest Hemingway,1947
1276,George Tabori,Ernest Hemingway,1946
1277,Don C. Talayesva,Ernest Hemingway,1942
1278,Robert Tallant,Ernest Hemingway,1949
1279,Evgeni_ Viktorovich Tarle,Ernest Hemingway,1942
1280,Dorothy Blackman Tartiere,Ernest Hemingway,1946
1281,Karl Patterson Schmidt,Ernest Hemingway,1941
1282,Frank Schoonmaker,Ernest Hemingway,1941
1283,Mark Schorer,Ernest Hemingway,1941
1284,Mark Schorer,Ernest Hemingway,1948
1285,Budd Schulberg,Ernest Hemingway,1947
1286,Frederick L. Schuman,Ernest Hemingway,1946
1287,Max Lincoln Schuster,Ernest Hemingway,1940
1288,Fred Schwed,Ernest Hemingway,1940
1289,Erwin Schweigger,Ernest Hemingway,1947
1290,John Scott,Ernest Hemingway,1942
1291,William Buehler Seabrook,Ernest Hemingway,1942
1292,William Buehler Seabrook,Ernest Hemingway,1940
1293,Allan Seager,Ernest Hemingway,1943
1294,Allan Seager,Ernest Hemingway,1948
1295,Jack Sears,Ernest Hemingway,1943
1296,George Seaver,Ernest Hemingway,1942
1297,Guido Seborga,Ernest Hemingway,1948
1298,Ernest Antoine Aimé Léon Seillière,Ernest Hemingway,1944
1299,George Seldes,Ernest Hemingway,1941
1300,Margaret Cabell Self,Ernest Hemingway,1946
1301,Ramón José Sender,Ernest Hemingway,1942
1302,Ramón José Sender,Ernest Hemingway,1940
1303,Konstantin Mikha_lovich Simonov,Ernest Hemingway,1945
1304,Alyse Simpson,Ernest Hemingway,1940
1305,William Simpson,Ernest Hemingway,1943
1306,Edith Sitwell,Ernest Hemingway,1947
1307,Osbert Sitwell,Ernest Hemingway,1940
1308,Osbert Sitwell,Ernest Hemingway,1948
1309,Osbert Sitwell,Ernest Hemingway,1946
1310,Osbert Sitwell,Ernest Hemingway,1948
1311,Sacheverell Sitwell,Ernest Hemingway,1948
1312,Humphrey Slater,Ernest Hemingway,1948
1313,Humphrey Slater,Ernest Hemingway,1947
1314,Frank G. Slaughter,Ernest Hemingway,1947
1315,Bessemer Slingsbee,Ernest Hemingway,1944
1316,Fenwick G. Small,Ernest Hemingway,1940
1317,Agnes Smedley,Ernest Hemingway,1943
1318,H. Allen Smith,Ernest Hemingway,1943
1319,H. Allen Smith,Ernest Hemingway,1947
1320,H. Allen Smith,Ernest Hemingway,1944
1321,Ira Lepouce Smith,Ernest Hemingway,1949
1322,Lillian Eugenia Smith,Ernest Hemingway,1944
1323,Logan Pearsall Smith,Ernest Hemingway,1945
1324,Minnie Louise Smith,Ernest Hemingway,1942
1325,Nicol Smith,Ernest Hemingway,1949
1326,Robert Smith,Ernest Hemingway,1947
1327,Robert Aura Smith,Ernest Hemingway,1940
1328,Robert Metcalf Smith,Ernest Hemingway,1945
1329,Robert Miller Smith,Ernest Hemingway,1943
1330,Robert Paul Smith,Ernest Hemingway,1943
1331,Robert Paul Smith,Ernest Hemingway,1941
1332,W. H. B. Smith,Ernest Hemingway,1946
1333,William Gardner Smith,Ernest Hemingway,1948
1334,George D. Snell,Ernest Hemingway,1947
1335,Edgar Snow,Ernest Hemingway,1941
1336,Louis Leo Snyder,Ernest Hemingway,1949
1337,Edmond Taylor,Ernest Hemingway,1947
1338,George Edward Taylor,Ernest Hemingway,1940
1339,Richard Denison Taylor,Ernest Hemingway,1944
1340,Arthur William Tedder,Ernest Hemingway,1946
1341,[N.auth],Ernest Hemingway,1948
1342,Jeanine Teissier,Ernest Hemingway,1943
1343,Samuel John Gurney Hoare Templewood,Ernest Hemingway,1947
1344,Lily Serguéiew,Ernest Hemingway,1944
1345,Enrique Serpa,Ernest Hemingway,1944
1346,Enrique Serpa,Ernest Hemingway,1947
1347,Ernest Thompson Seton,Ernest Hemingway,1940
1348,Eric Sevareid,Ernest Hemingway,1946
1349,Edward Loomis Davenport Seymour (ed.),Ernest Hemingway,1942
1350,William Shakespeare,Ernest Hemingway,1944
1351,Karl Jay Shapiro,Ernest Hemingway,1944
1352,Irwin Shaw,Ernest Hemingway,1946
1353,Irwin Shaw,Ernest Hemingway,1942
1354,Irwin Shaw,Ernest Hemingway,1948
1355,Bernard Sobel,Ernest Hemingway,1940
1356,James Thrall Soby,Ernest Hemingway,1941
1357,Boris Sokoloff,Ernest Hemingway,1949
1358,E. Œ Somerville,Ernest Hemingway,1948
1359,Manuel de la Sota,Ernest Hemingway,1949
1360,Manuel Soto Lluch,Ernest Hemingway,1949
1361,Jacques Soubrier,Ernest Hemingway,1944
1362,Hallam Tennyson,Ernest Hemingway,1948
1363,Florence B. Terhune,Ernest Hemingway,1944
1364,Benedict Thielen,Ernest Hemingway,1946
1365,Edith Thomas,Ernest Hemingway,1943
1366,Lowell Thomas,Ernest Hemingway,1940
1367,John W. Thomason,Ernest Hemingway,1941
1368,Auguste Thomazi,Ernest Hemingway,1947
1369,George S. Thommen,Ernest Hemingway,1949
1370,Cecil Vincent Raymond Thompson,Ernest Hemingway,1941
1371,Morton Thompson,Ernest Hemingway,1945
1372,Oscar Thompson,Ernest Hemingway,1944
1373,Paul Williams Thompson,Ernest Hemingway,1941
1374,Terry Brewster Thompson,Ernest Hemingway,1942
1375,[N.auth],Ernest Hemingway,1941
1376,James Thurber,Ernest Hemingway,1942
1377,Dorothy Tillett,Ernest Hemingway,1941
1378,Jacopo Robusti Tintoretto,Ernest Hemingway,1948
1379,Juan Muñoz García,Ernest Hemingway,1943
1380,Juan Muñoz García,Ernest Hemingway,1948
1381,Juan Muñoz García,Ernest Hemingway,1944
1382,Stuart Murray,Ernest Hemingway,1948
1383,John Myers Myers,Ernest Hemingway,1948
1384,Loïc Naintré,Ernest Hemingway,1948
1385,Francisco Narbona González,Ernest Hemingway,1948
1386,[N.auth],Ernest Hemingway,1945
1387,Elizabeth [Sue MacVeigh] Nearing,Ernest Hemingway,1941
1388,Charles Neider,Ernest Hemingway,1948
1389,Amado Nervo,Ernest Hemingway,1943
1390,[N.auth],Ernest Hemingway,1947
1391,[N.auth],Ernest Hemingway,1941
1392,[N.auth],Ernest Hemingway,1946
1393,Warwick Miller Tompkins,Ernest Hemingway,1940
1394,Warwick Miller Tompkins,Ernest Hemingway,1942
1395,W.H. Auden ,W.H. Auden,1947
1396,W.H. Auden ,W.H. Auden,1946
1397,Charles Williams ,W.H. Auden,1948
1398,Virginia Woolf ,W.H. Auden,1941
1399,No Author Identified ,W.H. Auden,1940
1400,W. G. Archer ,W.H. Auden,1940
1401,Novalis ,W.H. Auden,1943
1402,Antonio d' Torra,Ernest Hemingway,1943
1403,Amedeo Tosti,Ernest Hemingway,1948
1404,Louis Tourel,Ernest Hemingway,1940
1405,Touring Club Italiano,Ernest Hemingway,1949
1406,Touring Club Italiano,Ernest Hemingway,1941
1407,Touring Club Italiano,Ernest Hemingway,1941
1408,Touring Club Italiano,Ernest Hemingway,1947
1409,Arnold Joseph Toynbee,Ernest Hemingway,1947
1410,Philip Toynbee,Ernest Hemingway,1947
1411,Arthur Cheney Train,Ernest Hemingway,1945
1412,Elizabeth du Gué Trapier,Ernest Hemingway,1940
1413,Georges de Traz,Ernest Hemingway,1940
1414,Roger L. Treat,Ernest Hemingway,1948
1415,Richard Tregaskis,Ernest Hemingway,1945
1416,Fernand Trignol,Ernest Hemingway,1946
1417,Hugh Redwald Trevor-Roper,Ernest Hemingway,1947
1418,Anthony Trollope,Ernest Hemingway,1940
1419,Stephen Riggs Truesdell,Ernest Hemingway,1947
1420,Robert Trumbull,Ernest Hemingway,1945
1421,Jim Tully,Ernest Hemingway,1946
1422,Gene Tunney,Ernest Hemingway,1941
1423,Ivan Sergeevich Turgenev,Ernest Hemingway,1948
1424,Walter James Turner,Ernest Hemingway,1944
1425,Edward A. Turpin,Ernest Hemingway,1945
1426,Edward A. Turpin,Ernest Hemingway,1942
1427,W. B. Yeats ,W.H. Auden,1940
1428,Wystan Hugh Auden ,W.H. Auden,1945
1429,[N.auth],Ernest Hemingway,1949
1430,Tristan Tzara,Ernest Hemingway,1948
1431,Allan Ullman,Ernest Hemingway,1948
1432,James Ramsey Ullman,Ernest Hemingway,1947
1433,Giuseppe Ungaretti,Ernest Hemingway,1946
1434,Leonard Unger,Ernest Hemingway,1948
1435,United States Hydrographic Office,Ernest Hemingway,1945
1436,United States Hydrographic Office,Ernest Hemingway,1941
1437,United States Hydrographic Office,Ernest Hemingway,1940
1438,U.S. Nautical Almanac Office,Ernest Hemingway,1945
1439,U.S. Nautical Almanac Office,Ernest Hemingway,1942
1440,U.S. Nautical Almanac Office,Ernest Hemingway,1947
1441,U.S. Navy Department,Ernest Hemingway,1943
1442,United States War Department,Ernest Hemingway,1946
1443,United States War Department,Ernest Hemingway,1944
1444,United States War Department,Ernest Hemingway,1940
1445,United States War Department,Ernest Hemingway,1941
1446,United States War Department,Ernest Hemingway,1940
1447,United States War Department,Ernest Hemingway,1942
1448,United States War Department,Ernest Hemingway,1943
1449,United States War Department,Ernest Hemingway,1943
1450,United States War Department,Ernest Hemingway,1940
1451,United States War Department,Ernest Hemingway,1946
1452,United States War Department,Ernest Hemingway,1941
1453,United States War Department,Ernest Hemingway,1945
1454,United States War Department,Ernest Hemingway,1944
1455,United States War Department,Ernest Hemingway,1946
1456,United States War Department,Ernest Hemingway,1942
1457,United States War Department,Ernest Hemingway,1941
1458,United States War Department,Ernest Hemingway,1941
1459,United States War Department,Ernest Hemingway,1942
1460,United States War Department,Ernest Hemingway,1941
1461,United States War Department,Ernest Hemingway,1940
1462,United States War Department,Ernest Hemingway,1945
1463,United States War Department,Ernest Hemingway,1944
1464,United States War Department,Ernest Hemingway,1945
1465,United States War Department,Ernest Hemingway,1948
1466,George Clapp Vaillant,Ernest Hemingway,1949
1467,George Clapp Vaillant,Ernest Hemingway,1946
1468,Veit Valentin,Ernest Hemingway,1946
1469,C.G. del Valle,Ernest Hemingway,1947
1470,John Milton ,W.H. Auden,1948
1471,Francisco Antonio Vallhonrat y Villalonga,Ernest Hemingway,1943
1472,Frederic Franklyn Van de Water,Ernest Hemingway,1948
1473,J.H. Van der Hoop,Ernest Hemingway,1947
1474,Alexis de Tocqueville ,W.H. Auden,1945
1475,W. H. Auden ,W.H. Auden,1941
1476,Manuel Estabillo Arguilla,Ernest Hemingway,1940
1477,José de Ariztimuño,Ernest Hemingway,1942
1478,W. H. Auden ,W.H. Auden,1944
1479,Ivor Brown ,W.H. Auden,1947
1480,Richard STRAUSS ,W.H. Auden,1943
1481,Robert van Gelder,Ernest Hemingway,1946
1482,Pierre Van Paassen,Ernest Hemingway,1941
1483,Van Van Praag,Ernest Hemingway,1949
1484,Robert Gilbert Vansittart,Ernest Hemingway,1945
1485,Robert Gilbert Vansittart,Ernest Hemingway,1943
1486,Robert Gilbert Vansittart,Ernest Hemingway,1944
1487,Margit Varga,Ernest Hemingway,1941
1488,[N.auth],Ernest Hemingway,1940
1489,Sergio Velarde y Marin,Ernest Hemingway,1941
1490,Diego Rodriguez de Silva y Velazquez,Ernest Hemingway,1947
1491,Mariano Velázquez de la Cadena,Ernest Hemingway,1942
1492,Samuel Johnson ,W.H. Auden,1942
1493,Jean Venesmes,Ernest Hemingway,1946
1494,Paolo Cagliari Veronese,Ernest Hemingway,1943
1495,Brian Seymour Vesey-FitzGerald,Ernest Hemingway,1946
1496,Brian Seymour Vesey-FitzGerald,Ernest Hemingway,1949
1497,Stanley Vestal,Ernest Hemingway,1941
1498,Stanley Vestal,Ernest Hemingway,1948
1499,Gore Vidal,Ernest Hemingway,1948
1500,Peter Viereck,Ernest Hemingway,1948
1501,Peter Viertel,Ernest Hemingway,1940
1502,Peter Viertel,Ernest Hemingway,1947
1503,Daniel Vilfroy,Ernest Hemingway,1942
1504,Alan Villiers,Ernest Hemingway,1940
1505,Howard Paton Vincent,Ernest Hemingway,1949
1506,Elio Vittorini,Ernest Hemingway,1948
1507,Elio Vittorini,Ernest Hemingway,1949
1508,Elio Vittorini,Ernest Hemingway,1947
1509,Elio Vittorini,Ernest Hemingway,1949
1510,Vogue,Ernest Hemingway,1942
1511,Victor Wolfgang Von Hagen,Ernest Hemingway,1948
1512,Edward Wagenknecht,Ernest Hemingway,1947
1513,Edward Wagenknecht,Ernest Hemingway,1944
1514,Albert Leopold Wahl,Ernest Hemingway,1949
1515,Jonathan Mayhew Wainwright,Ernest Hemingway,1946
1516,Frederic Wakeman,Ernest Hemingway,1947
1517,Frederic Wakeman,Ernest Hemingway,1944
1518,Milton Waldman,Ernest Hemingway,1943
1519,Maurice Walsh,Ernest Hemingway,1948
1520,Maurice Walsh,Ernest Hemingway,1940
1521,Walter De La Mare ,W.H. Auden,1944
1522,Dorothy L. Sayers ,W.H. Auden,1941
1523,Robert Penn Warren,Ernest Hemingway,1946
1524,Robert Penn Warren,Ernest Hemingway,1943
1525,Leon Joseph Warshaw,Ernest Hemingway,1949
1526,Watch Tower Bible and Tract Society,Ernest Hemingway,1949
1527,Francis Asbury Waterhouse,Ernest Hemingway,1941
1528,Denys James Watkins-Pitchford,Ernest Hemingway,1946
1529,Denys James Watkins-Pitchford,Ernest Hemingway,1948
1530,Denys James Watkins-Pitchford,Ernest Hemingway,1948
1531,Forbes Watson,Ernest Hemingway,1942
1532,Evelyn Waugh,Ernest Hemingway,1946
1533,Evelyn Waugh,Ernest Hemingway,1942
1534,Evelyn Waugh,Ernest Hemingway,1947
1535,Evelyn Waugh,Ernest Hemingway,1946
1536,Evelyn Waugh,Ernest Hemingway,1947
1537,Archibald Percival Wavell,Ernest Hemingway,1941
1538,Archibald Percival Wavell,Ernest Hemingway,1944
1539,Robert Warres Weaver,Ernest Hemingway,1948
1540,Walter Freeman Webb,Ernest Hemingway,1942
1541,Brom Weber,Ernest Hemingway,1948
1542,[N.auth],Ernest Hemingway,1944
1543,Herman Joel Wechsler,Ernest Hemingway,1949
1544,Dixon Wecter,Ernest Hemingway,1941
1545,[N.auth],Ernest Hemingway,1940
1546,Jerome Weidman,Ernest Hemingway,1941
1547,Jerome Weidman,Ernest Hemingway,1946
1548,Denton Welch,Ernest Hemingway,1946
1549,Denton Welch,Ernest Hemingway,1945
1550,Alvin M. Welchons,Ernest Hemingway,1943
1551,Alvin M. Welchons,Ernest Hemingway,1940
1552,George Weller,Ernest Hemingway,1949
1553,Sumner Welles,Ernest Hemingway,1945
1554,Paul Iselin Wellman,Ernest Hemingway,1947
1555,H. G. Wells,Ernest Hemingway,1942
1556,Eudora Welty,Ernest Hemingway,1941
1557,Eudora Welty,Ernest Hemingway,1949
1558,Eudora Welty,Ernest Hemingway,1942
1559,Eudora Welty,Ernest Hemingway,1949
1560,Lloyd Wendt,Ernest Hemingway,1943
1561,Harold Wentworth,Ernest Hemingway,1944
1562,Max Werner,Ernest Hemingway,1941
1563,Robert Wernick,Ernest Hemingway,1949
1564,Charles Wertenbaker,Ernest Hemingway,1947
1565,Alexander Werth,Ernest Hemingway,1947
1566,W. H Auden ,W.H. Auden,1941
1567,Levon West,Ernest Hemingway,1944
1568,Louis Macneice ,W.H. Auden,1946
1569,Christine Weston,Ernest Hemingway,1940
1570,Christine Weston,Ernest Hemingway,1942
1571,Christine Weston,Ernest Hemingway,1943
1572,Arthur Lawrence Whall,Ernest Hemingway,1943
1573,William Louis Wheeler,Ernest Hemingway,1943
1574,William Reginald Wheeler,Ernest Hemingway,1946
1575,Townsend Whelen,Ernest Hemingway,1946
1576,Charlie White,Ernest Hemingway,1944
1577,E. B. White,Ernest Hemingway,1944
1578,E. B. White,Ernest Hemingway,1941
1579,John Marion White,Ernest Hemingway,1948
1580,Leigh White,Ernest Hemingway,1944
1581,Margaret Bourke White,Ernest Hemingway,1942
1582,Nelia Gardner White,Ernest Hemingway,1948
1583,Patrick White,Ernest Hemingway,1948
1584,Stewart Edward White,Ernest Hemingway,1947
1585,Stewart Edward White,Ernest Hemingway,1943
1586,John Donne ,W.H. Auden,1941
1587,Theodore H. White,Ernest Hemingway,1946
1588,William Allen White,Ernest Hemingway,1946
1589,William Lindsay White,Ernest Hemingway,1942
1590,J. E. A. Whitman,Ernest Hemingway,1941
1591,[N.auth],Ernest Hemingway,1944
1592,[N.auth],Ernest Hemingway,1944
1593,Frank Armstrong Wightman,Ernest Hemingway,1949
1594,Ruth Turner Wilcox,Ernest Hemingway,1944
1595,A. Curtis Wilgus,Ernest Hemingway,1943
1596,Albert Edmund Wilkinson,Ernest Hemingway,1943
1597,Mary Patricia Willcocks,Ernest Hemingway,1947
1598,Ben Ames Williams,Ernest Hemingway,1947
1599,Ben Ames Williams,Ernest Hemingway,1942
1600,Francis Williams,Ernest Hemingway,1949
1601,James Robert Williams,Ernest Hemingway,1943
1602,James Robert Williams,Ernest Hemingway,1945
1603,Kenneth P. Williams,Ernest Hemingway,1949
1604,William Carlos Williams,Ernest Hemingway,1949
1605,Scott Graham Williamson,Ernest Hemingway,1947
1606,Calder Willingham,Ernest Hemingway,1947
1607,George Findlay Willison,Ernest Hemingway,1945
1608,Gustavo Wills Ricaurte,Ernest Hemingway,1949
1609,Earl Wilson,Ernest Hemingway,1945
1610,Earl Wilson,Ernest Hemingway,1949
1611,Edmund Wilson,Ernest Hemingway,1941
1612,Edmund Wilson,Ernest Hemingway,1946
1613,Edmund Wilson,Ernest Hemingway,1941
1614,Edmund Wilson,Ernest Hemingway,1943
1615,Leon Wilson,Ernest Hemingway,1949
1616,Sloan Wilson,Ernest Hemingway,1946
1617,Charles A. Windolph,Ernest Hemingway,1947
1618,Percy Winner,Ernest Hemingway,1947
1619,Percy Winner,Ernest Hemingway,1948
1620,Thomas Henry Wintringham,Ernest Hemingway,1942
1621,Frances Winwar,Ernest Hemingway,1945
1622,Frances Winwar,Ernest Hemingway,1940
1623,Clark Wissler,Ernest Hemingway,1943
1624,Philip Wittenberg,Ernest Hemingway,1949
1625,Gustav Ludwig Wittrock,Ernest Hemingway,1948
1626,Thomas Wolfe,Ernest Hemingway,1945
1627,Ira Wolfert,Ernest Hemingway,1948
1628,Ira Wolfert,Ernest Hemingway,1945
1629,Ira Wolfert,Ernest Hemingway,1943
1630,Ira Wolfert,Ernest Hemingway,1943
1631,Charlotte Wolff,Ernest Hemingway,1944
1632,James Playsted Wood,Ernest Hemingway,1949
1633,Peggy Wood,Ernest Hemingway,1941
1634,David Oakes Woodbury,Ernest Hemingway,1942
1635,William E. Woodward,Ernest Hemingway,1946
1636,William E. Woodward,Ernest Hemingway,1945
1637,William E. Woodward,Ernest Hemingway,1944
1638,Virginia Woolf,Ernest Hemingway,1942
1639,Adalbert Stifter ,W.H. Auden,1945
1640,Virginia Woolf,Ernest Hemingway,1948
1641,Alexander Woollcott,Ernest Hemingway,1944
1642,Charles Worcester,Ernest Hemingway,1941
1643,William Wordsworth,Ernest Hemingway,1948
1644,[N.auth],Ernest Hemingway,1949
1645,Herman Wouk,Ernest Hemingway,1947
1646,Frank Albert Wrensch,Ernest Hemingway,1948
1647,John Lloyd Wright,Ernest Hemingway,1946
1648,Quincy Wright,Ernest Hemingway,1942
1649,Richard Wright,Ernest Hemingway,1945
1650,Richard Wright,Ernest Hemingway,1940
1651,Sewell Peaslee Wright,Ernest Hemingway,1945
1652,Arizona Writers' Program,Ernest Hemingway,1940
1653,Florida Writers' Program,Ernest Hemingway,1941
1654,Louisiana Writers' Program,Ernest Hemingway,1945
1655,Louisiana Writers' Program,Ernest Hemingway,1945
1656,Michigan Writers' Program,Ernest Hemingway,1946
1657,Missouri Writers' Program,Ernest Hemingway,1941
