,Book Author,Book Owner,Publication Year
0,A.E.T.,Ernest Hemingway,1956
1,R. Abarquero Durango,Ernest Hemingway,1959
2,Edward Charles Abbott,Ernest Hemingway,1955
3,Dean Acheson,Ernest Hemingway,1959
4,James Donald Adams,Ernest Hemingway,1953
5,James Donald Adams,Ernest Hemingway,1957
6,Richard P. Adams,Ernest Hemingway,1951
7,Polly Adler,Ernest Hemingway,1953
8,Margery Allingham,Ernest Hemingway,1952
9,Margery Allingham,Ernest Hemingway,1952
10,Luis Alayza Paz Soldán,Ernest Hemingway,1953
11,Luis Alayza Paz Soldán,Ernest Hemingway,1951
12,Miriam Allott (ed.),Ernest Hemingway,1959
13,Rubert Royce Allyn,Ernest Hemingway,1952
14,Hollis Alpert,Ernest Hemingway,1958
15,John T. Amber (ed.),Ernest Hemingway,1958
16,Eric Ambler,Ernest Hemingway,1951
17,Alcoholics Anonymous,Ernest Hemingway,1952
18,Eric Ambler,Ernest Hemingway,1953
19,Richard Aldington,Ernest Hemingway,1955
20,Sidney Alexander,Ernest Hemingway,1951
21,Wilfrid Backhouse Alexander,Ernest Hemingway,1954
22,American Automobile Association,Ernest Hemingway,1958
23,Nelson Algren,Ernest Hemingway,1951
24,Nelson Algren,Ernest Hemingway,1956
25,Ted Allan,Ernest Hemingway,1952
26,Frederick Lewis Allen,Ernest Hemingway,1952
27,Henry Allen,Ernest Hemingway,1957
28,Henry Allen,Ernest Hemingway,1954
29,Henry Allen,Ernest Hemingway,1956
30,Hervey Allen,Ernest Hemingway,1953
31,Jerry Allen,Ernest Hemingway,1954
32,Robert S. Allen,Ernest Hemingway,1950
33,Robert Sharon Allen (ed.),Ernest Hemingway,1950
34,Walter Ernest Allen,Ernest Hemingway,1955
35,[N.auth],Ernest Hemingway,1959
36,American Museum of Natural History. New York City.,Ernest Hemingway,1956
37,American Museum of Natural History. New York City.,Ernest Hemingway,1956
38,Francesca Raimonde La Monte,Ernest Hemingway,1958
39,Cleveland Amory,Ernest Hemingway,1952
40,Alfred Andersch,Ernest Hemingway,1958
41,Hans Christian Andersen,Ernest Hemingway,1954
42,Jerome Bahr,Ernest Hemingway,1957
43,John Bainbridge,Ernest Hemingway,1955
44,Carlos Heard Baker,Ernest Hemingway,1958
45,James K. Binder,Ernest Hemingway,1951
46,Carlos Heard Baker,Ernest Hemingway,1954
47,Carlos Heard Baker,Ernest Hemingway,1952
48,Charles Henry Baker,Ernest Hemingway,1959
49,Baron Christopher Bromhead Birdwood,Ernest Hemingway,1953
50,Edward Mayer Baker,Ernest Hemingway,1958
51,George Baker,Ernest Hemingway,1956
52,Sherman Baker,Ernest Hemingway,1955
53,Hanson Weightman Baldwin,Ernest Hemingway,1955
54,Doris Bell Ball,Ernest Hemingway,1955
55,James Ballard,Ernest Hemingway,1950
56,Consuelo Vanderbilt Balsan,Ernest Hemingway,1953
57,Honoré de Balzac,Ernest Hemingway,1950
58,Carel Birkby,Ernest Hemingway,1954
59,Hoffman Birney,Ernest Hemingway,1956
60,Jim Bishop,Ernest Hemingway,1955
61,Jim Bishop,Ernest Hemingway,1955
62,Jim Bishop,Ernest Hemingway,1952
63,Richard Pike Bissell,Ernest Hemingway,1957
64,Richard Pike Bissell,Ernest Hemingway,1950
65,Sir James Gordon Partridge Bisset,Ernest Hemingway,1959
66,Forrester Blake,Ernest Hemingway,1958
67,Lesley Blanch,Ernest Hemingway,1955
68,Gian Andrea Bandini,Ernest Hemingway,1954
69,Lesley Blanch,Ernest Hemingway,1954
70,Tallulah Bankhead,Ernest Hemingway,1952
71,Ike Blasingame,Ernest Hemingway,1958
72,Karen Blixen [Isak Dinesen],Ernest Hemingway,1957
73,Arturo Barea,Ernest Hemingway,1951
74,Karen Blixen [Isak Dinesen],Ernest Hemingway,1952
75,Harry Barnard,Ernest Hemingway,1958
76,Jean Bloch-Michel,Ernest Hemingway,1955
77,Georges Blond,Ernest Hemingway,1955
78,Murray Teigh Bloom,Ernest Hemingway,1957
79,Keppel Harcourt Barnard,Ernest Hemingway,1951
80,[N.auth],Ernest Hemingway,1958
81,Eric Wollencott Barnes,Ernest Hemingway,1954
82,Eric Wollencott Barnes,Ernest Hemingway,1956
83,A. Coleman Blum,Ernest Hemingway,1958
84,David Irving Blumenstock,Ernest Hemingway,1959
85,Fernando Boada,Ernest Hemingway,1959
86,Fernando Boada,Ernest Hemingway,1959
87,[N.auth],Ernest Hemingway,1955
88,Pio Baroja y Nessi,Ernest Hemingway,1956
89,Pio Baroja y Nessi,Ernest Hemingway,1955
90,Paul Darcy Boles,Ernest Hemingway,1954
91,Pio Baroja y Nessi,Ernest Hemingway,1953
92,Stanley Wade Baron,Ernest Hemingway,1952
93,James Barr,Ernest Hemingway,1950
94,William Edmund Barrett,Ernest Hemingway,1953
95,Luis Bollain,Ernest Hemingway,1953
96,Luis Bollaín,Ernest Hemingway,1957
97,Diana Barrymore,Ernest Hemingway,1958
98,Alain Bombard,Ernest Hemingway,1953
99,Donald Richmond Barton,Ernest Hemingway,1955
100,Jacques Barzun,Ernest Hemingway,1959
101,William Russell Bascom,Ernest Hemingway,1953
102,Hamilton Basso,Ernest Hemingway,1954
103,Paul Hyde Bonner,Ernest Hemingway,1957
104,Paul Hyde Bonner,Ernest Hemingway,1955
105,Paul Hyde Bonner,Ernest Hemingway,1954
106,Paul Hyde Bonner,Ernest Hemingway,1953
107,Paul Hyde Bonner,Ernest Hemingway,1952
108,Charles Gordon Booth,Ernest Hemingway,1951
109,Valerio Borghese Jr.,Ernest Hemingway,1954
110,Francesco Borsetta,Ernest Hemingway,1954
111,Alain Bosquet (ed.),Ernest Hemingway,1956
112,James Boswell,Ernest Hemingway,1955
113,Marston Bates,Ernest Hemingway,1954
114,James Boswell,Ernest Hemingway,1950
115,Walter Baxter,Ernest Hemingway,1952
116,Edward Latimer Beach,Ernest Hemingway,1953
117,Edward Latimer Beach,Ernest Hemingway,1952
118,Sylvia Beach,Ernest Hemingway,1956
119,Bernard Botein,Ernest Hemingway,1957
120,Carl Huntington Bottume,Ernest Hemingway,1951
121,Pierre Boulle,Ernest Hemingway,1954
122,Vance Bourjaily,Ernest Hemingway,1955
123,Vance Bourjaily (ed.),Ernest Hemingway,1953
124,Vance Bourjaily (ed.),Ernest Hemingway,1954
125,Vance Bourjaily (ed.),Ernest Hemingway,1955
126,John Gregory Bourke,Ernest Hemingway,1958
127,John Gregory Bourke,Ernest Hemingway,1958
128,James Beard,Ernest Hemingway,1956
129,Catherine Drinker Bowen,Ernest Hemingway,1957
130,Willard Leon Beaulac,Ernest Hemingway,1951
131,Elizabeth Bowen,Ernest Hemingway,1951
132,Simone de Beauvoir,Ernest Hemingway,1956
133,Claude Gernade Bowers,Ernest Hemingway,1954
134,Ivan Lawrence Becker,Ernest Hemingway,1959
135,Stephen D. Becker,Ernest Hemingway,1951
136,Samuel Beckett,Ernest Hemingway,1958
137,Paul Frederic Bowles,Ernest Hemingway,1952
138,Paul Frederic Bowles,Ernest Hemingway,1955
139,Paul Frederic Bowles,Ernest Hemingway,1957
140,[N.auth],Ernest Hemingway,1952
141,Samuel Nathaniel Behrman,Ernest Hemingway,1952
142,Ray Bradbury,Ernest Hemingway,1954
143,Ray Bradbury,Ernest Hemingway,1950
144,Russell Braddon,Ernest Hemingway,1957
145,Fred Bradna,Ernest Hemingway,1952
146,Robert J. Braidwood,Ernest Hemingway,1957
147,Nicolás Bravo,Ernest Hemingway,1954
148,Winston Brebner,Ernest Hemingway,1951
149,Harvey Breit,Ernest Hemingway,1956
150,Gerald Brenan,Ernest Hemingway,1957
151,Gerald Brenan,Ernest Hemingway,1957
152,Dan Brennan,Ernest Hemingway,1957
153,Bessie Breuer,Ernest Hemingway,1957
154,Ed Bell,Ernest Hemingway,1957
155,Walter Dalrymple Maitland Bell,Ernest Hemingway,1958
156,José María Belloch Puig,Ernest Hemingway,1957
157,Maria Bellonci,Ernest Hemingway,1953
158,Felice Bellotti,Ernest Hemingway,1954
159,Juan Belmonte y García,Ernest Hemingway,1953
160,Guy Belzacq,Ernest Hemingway,1957
161,Ludwig Bemelmans,Ernest Hemingway,1952
162,Ellis O. Briggs,Ernest Hemingway,1957
163,Robert Bright,Ernest Hemingway,1956
164,William Brinkley,Ernest Hemingway,1956
165,John Malcolm Brinnin,Ernest Hemingway,1955
166,John Malcolm Brinnin,Ernest Hemingway,1959
167,Ray Brock,Ernest Hemingway,1954
168,Ludwig Bemelmans,Ernest Hemingway,1957
169,Ray Brock,Ernest Hemingway,1954
170,Ray Brock,Ernest Hemingway,1954
171,Ludwig Bemelmans,Ernest Hemingway,1955
172,Nathaniel Benchley,Ernest Hemingway,1955
173,Iles Brody,Ernest Hemingway,1956
174,A. W. Brøgger,Ernest Hemingway,1951
175,Ruth Benedict,Ernest Hemingway,1952
176,Frans Gunnar Bengtsson,Ernest Hemingway,1954
177,Bertrand Harris Bronson (ed.),Ernest Hemingway,1959
178,Van Wyck Brooks,Ernest Hemingway,1952
179,Van Wyck Brooks,Ernest Hemingway,1957
180,Van Wyck Brooks,Ernest Hemingway,1958
181,Van Wyck Brooks,Ernest Hemingway,1954
182,Van Wyck Brooks,Ernest Hemingway,1953
183,Win Brooks,Ernest Hemingway,1952
184,Chandler Brossard,Ernest Hemingway,1952
185,Dee Alexander Brown,Ernest Hemingway,1952
186,Harry Peter M'Nab Brown,Ernest Hemingway,1957
187,Joe David Brown,Ernest Hemingway,1957
188,Joe David Brown,Ernest Hemingway,1958
189,John Lackey Brown,Ernest Hemingway,1954
190,Pete Brown,Ernest Hemingway,1955
191,Zenith [Leslie Ford] Brown,Ernest Hemingway,1955
192,Zenith [Leslie Ford] Brown,Ernest Hemingway,1953
193,John Bentley,Ernest Hemingway,1957
194,Felice Benuzzi,Ernest Hemingway,1952
195,Paul Benzaquin,Ernest Hemingway,1959
196,Bernard Berenson,Ernest Hemingway,1952
197,Bernard Berenson,Ernest Hemingway,1954
198,Bengt Magnus Kristoffer Berg,Ernest Hemingway,1952
199,Isaiah Berlin,Ernest Hemingway,1957
200,Carlo Bernari,Ernest Hemingway,1951
201,Hubert J. Bernhard,Ernest Hemingway,1954
202,Hubert J. Bernhard,Ernest Hemingway,1952
203,Molly Bernheim,Ernest Hemingway,1959
204,Leonard Bernstein,Ernest Hemingway,1959
205,Edith Berrien,Ernest Hemingway,1956
206,Michael Agerskov (ed.),Ernest Hemingway,1950
207,Víctor Agostini,Ernest Hemingway,1955
208,Douglas Gordon Browne,Ernest Hemingway,1952
209,[N.auth],Ernest Hemingway,1954
210,[N.auth],Ernest Hemingway,1950
211,Raymond Léopold Bruckberger,Ernest Hemingway,1953
212,Raymond Léopold Bruckberger,Ernest Hemingway,1952
213,Joseph Bryan,Ernest Hemingway,1957
214,Arthur Bryant,Ernest Hemingway,1958
215,Arthur Bryant,Ernest Hemingway,1957
216,Martin Buber,Ernest Hemingway,1953
217,Pier Luigi Bucciantini,Ernest Hemingway,1953
218,William James de l'Aigle Buchan,Ernest Hemingway,1955
219,Art Buchwald,Ernest Hemingway,1958
220,Peter Buckley,Ernest Hemingway,1958
221,Peter Buckley,Ernest Hemingway,1958
222,Peter Buckley,Ernest Hemingway,1955
223,William F. Buckley,Ernest Hemingway,1954
224,comte Henri-Gratien Bertrand,Ernest Hemingway,1952
225,Alvah Cecil Bessie,Ernest Hemingway,1952
226,Odón Betanzos Palacios,Ernest Hemingway,1957
227,Odon Betanzos Palacios,Ernest Hemingway,1958
228,[N.auth],Ernest Hemingway,1951
229,Enzo Bettiza,Ernest Hemingway,1953
230,Thomas Victor Bulpin,Ernest Hemingway,1954
231,André Beucler,Ernest Hemingway,1954
232,Stendhal,Ernest Hemingway,1954
233,Albert Isaac Bezzerides,Ernest Hemingway,1950
234,Adriana Ivancich Biaggini,Ernest Hemingway,1953
235,Michael Bialoguski,Ernest Hemingway,1955
236,Jacob Christoph Burckhardt,Ernest Hemingway,1954
237,Eugene Burdick,Ernest Hemingway,1957
238,Witter Bynner,Ernest Hemingway,1951
239,Lord George Gordon Byron,Ernest Hemingway,1950
240,Lord George Gordon Byron,Ernest Hemingway,1954
241,Martin Caidin,Ernest Hemingway,1957
242,James Mallahan Cain,Ernest Hemingway,1957
243,Taylor Caldwell,Ernest Hemingway,1951
244,Charles J. Calitri,Ernest Hemingway,1952
245,Ned Calmer,Ernest Hemingway,1950
246,Michael Calvert,Ernest Hemingway,1952
247,Italo Calvino,Ernest Hemingway,1959
248,Roderick William Cameron,Ernest Hemingway,1956
249,[N.auth],Ernest Hemingway,1959
250,Alfred Higgins Burne,Ernest Hemingway,1955
251,Roy Campbell,Ernest Hemingway,1957
252,Hallie Southgate Burnett,Ernest Hemingway,1957
253,William Edward March Campbell,Ernest Hemingway,1955
254,William Edward March Campbell,Ernest Hemingway,1953
255,William Edward March Campbell,Ernest Hemingway,1955
256,Jorge Campos,Ernest Hemingway,1956
257,Albert Camus,Ernest Hemingway,1957
258,Francisco Candel,Ernest Hemingway,1959
259,Victor Canning,Ernest Hemingway,1956
260,James J. Cannon,Ernest Hemingway,1951
261,James J. Cannon,Ernest Hemingway,1956
262,William Riley Burnett,Ernest Hemingway,1958
263,Eugene Burns,Ernest Hemingway,1955
264,Walter Noble Burns,Ernest Hemingway,1955
265,Sir Gerald Burrard,Ernest Hemingway,1951
266,Katharine Burt,Ernest Hemingway,1952
267,Elizabeth Burton,Ernest Hemingway,1958
268,Francis Xavier Busch,Ernest Hemingway,1952
269,Francis Xavier Busch,Ernest Hemingway,1952
270,Louise Bush-Brown,Ernest Hemingway,1958
271,Richard Ellmann,Ernest Hemingway,1954
272,Richard Ellmann,Ernest Hemingway,1959
273,Hal Ellson,Ernest Hemingway,1952
274,Harold Elvin,Ernest Hemingway,1957
275,Louis Engel,Ernest Hemingway,1957
276,Stuart David Engstrand,Ernest Hemingway,1952
277,España. Ministerio de Agricultura,Ernest Hemingway,1950
278,Esquire,Ernest Hemingway,1953
279,Charles Estienne,Ernest Hemingway,1953
280,Hal G. Evarts,Ernest Hemingway,1956
281,Hal G. Evarts,Ernest Hemingway,1950
282,José María Capdevila Marca,Ernest Hemingway,1956
283,Truman Capote,Ernest Hemingway,1950
284,Reyes Carbonell,Ernest Hemingway,1951
285,Francis Carco,Ernest Hemingway,1957
286,Benjamin Carlin,Ernest Hemingway,1955
287,Alejo Carpentier,Ernest Hemingway,1957
288,Georges Carpentier,Ernest Hemingway,1954
289,Peter Carr,Ernest Hemingway,1957
290,Constance Carrier,Ernest Hemingway,1955
291,Sally Carrighar,Ernest Hemingway,1958
292,Charles Edmund Carrington,Ernest Hemingway,1955
293,John Alexander Carroll,Ernest Hemingway,1957
294,Robert Carse,Ernest Hemingway,1953
295,Robert Carse,Ernest Hemingway,1957
296,Robert Carse,Ernest Hemingway,1956
297,Bart Carson,Ernest Hemingway,1953
298,Rachel Louise Carson,Ernest Hemingway,1951
299,Rachel Louise Carson,Ernest Hemingway,1952
300,Robert Carson,Ernest Hemingway,1958
301,Robert Carson,Ernest Hemingway,1952
302,Thomas Donald Carter,Ernest Hemingway,1951
303,J. D. Carthy,Ernest Hemingway,1956
304,Joyce Cary,Ernest Hemingway,1950
305,Joyce Cary,Ernest Hemingway,1952
306,Joyce Cary,Ernest Hemingway,1952
307,Joyce Cary,Ernest Hemingway,1952
308,Joyce Cary,Ernest Hemingway,1955
309,Lionel Casson,Ernest Hemingway,1959
310,José María Castellet,Ernest Hemingway,1958
311,Gonzalo Castilla,Ernest Hemingway,1956
312,José Maria Castillo Navarro,Ernest Hemingway,1957
313,José Luis Castillo Puche,Ernest Hemingway,1956
314,José Luis Castillo Puche,Ernest Hemingway,1956
315,Josué de Castro,Ernest Hemingway,1952
316,Manuel Castro,Ernest Hemingway,1958
317,Bruce Catton,Ernest Hemingway,1958
318,Emilio Cecchi,Ernest Hemingway,1954
319,David Cecil,Ernest Hemingway,1954
320,Camilo José Cela,Ernest Hemingway,1954
321,Camilo José Cela,Ernest Hemingway,1955
322,Camilo José Cela,Ernest Hemingway,1955
323,Camilo José Cela,Ernest Hemingway,1955
324,Camilo José Cela,Ernest Hemingway,1957
325,Camilo José Cela,Ernest Hemingway,1955
326,Camilo José Cela,Ernest Hemingway,1956
327,Camilo José Cela,Ernest Hemingway,1953
328,Benvenuto Cellini,Ernest Hemingway,1956
329,Alba de Cèspedes,Ernest Hemingway,1952
330,Thomas Wightman Chalmers,Ernest Hemingway,1952
331,Tom T. Chamales,Ernest Hemingway,1957
332,Samuel Chamberlain,Ernest Hemingway,1952
333,Whittaker Chambers,Ernest Hemingway,1952
334,Charles Adolphe Pineton Marquis de Chambrun,Ernest Hemingway,1952
335,Shou Ch_ên,Ernest Hemingway,1952
336,John Canfield Ewers,Ernest Hemingway,1952
337,Raymond Chandler,Ernest Hemingway,1953
338,Raymond Chandler,Ernest Hemingway,1953
339,Raymond Chandler,Ernest Hemingway,1950
340,Eileen Chang,Ernest Hemingway,1955
341,Warren Eyster,Ernest Hemingway,1953
342,Hsin-hai Chang,Ernest Hemingway,1956
343,James Paul Chapin,Ernest Hemingway,1957
344,Edward Arnold Chapman,Ernest Hemingway,1954
345,Francisco Fabricio Diaz,Ernest Hemingway,1952
346,Clifton Fadiman,Ernest Hemingway,1957
347,John Jay Chapman,Ernest Hemingway,1957
348,D. E. Charlwood,Ernest Hemingway,1956
349,John Cheever,Ernest Hemingway,1957
350,Robert Faherty,Ernest Hemingway,1959
351,William Fain,Ernest Hemingway,1958
352,William Fain,Ernest Hemingway,1954
353,Hans Fallada,Ernest Hemingway,1950
354,Louis Falstein,Ernest Hemingway,1950
355,Ladislas Farago,Ernest Hemingway,1954
356,Fannie Merritt Farmer,Ernest Hemingway,1951
357,Sara Houston Chisholm Farrington,Ernest Hemingway,1951
358,Selwyn Kip Farrington,Ernest Hemingway,1957
359,Selwyn Kip Farrington,Ernest Hemingway,1953
360,Negley Farson,Ernest Hemingway,1957
361,Alfred Hayes,Ernest Hemingway,1954
362,Alfred Hayes,Ernest Hemingway,1958
363,John Hearne,Ernest Hemingway,1957
364,W. L. Heath,Ernest Hemingway,1955
365,Eric William Heaton,Ernest Hemingway,1956
366,Ben Hecht,Ernest Hemingway,1954
367,Van Campen Heilner,Ernest Hemingway,1953
368,Heinz Helfgen,Ernest Hemingway,1955
369,Ernest Hemingway,Ernest Hemingway,1959
370,Ernest Hemingway,Ernest Hemingway,1955
371,Ernest Hemingway,Ernest Hemingway,1952
372,Ernest Hemingway,Ernest Hemingway,1955
373,Leicester Hemingway,Ernest Hemingway,1953
374,Cecil Hemley,Ernest Hemingway,1958
375,J.Y. Henderson,Ernest Hemingway,1952
376,Philip Henderson,Ernest Hemingway,1959
377,Florette Henri,Ernest Hemingway,1952
378,Robert David Quixano Henriques,Ernest Hemingway,1956
379,George William Henry,Ernest Hemingway,1955
380,Nat Hentoff,Ernest Hemingway,1959
381,Rafael Hernández,Ernest Hemingway,1955
382,Giuseppe Fattorusso,Ernest Hemingway,1956
383,William Faulkner,Ernest Hemingway,1955
384,William Faulkner,Ernest Hemingway,1955
385,William Faulkner,Ernest Hemingway,1954
386,William Faulkner,Ernest Hemingway,1959
387,Frederick [Evan Evans] Faust,Ernest Hemingway,1958
388,Frederick [Max Brand] Faust,Ernest Hemingway,1952
389,Frederick [Max Brand] Faust,Ernest Hemingway,1952
390,Frederick [Max Brand] Faust,Ernest Hemingway,1952
391,John Hersey,Ernest Hemingway,1956
392,John Hersey,Ernest Hemingway,1959
393,Melville J. Herskovits,Ernest Hemingway,1955
394,Maurice Herzog,Ernest Hemingway,1952
395,Theodor Heuss,Ernest Hemingway,1950
396,Ronald Hewitt,Ernest Hemingway,1957
397,Thor Heyerdahl,Ernest Hemingway,1950
398,Gilbert Highet,Ernest Hemingway,1957
399,Howard Hill,Ernest Hemingway,1954
400,Weldon Hill,Ernest Hemingway,1957
401,Edmund Hillary,Ernest Hemingway,1955
402,James Hilton,Ernest Hemingway,1951
403,Chester B. Himes,Ernest Hemingway,1952
404,Harold Percival Himsworth,Ernest Hemingway,1959
405,Hans Hinrichs,Ernest Hemingway,1955
406,Eric C. Hiscock,Ernest Hemingway,1959
407,Ernest Haycox,Ernest Hemingway,1952
408,Ernest Haycox,Ernest Hemingway,1957
409,Percy Harrison Fawcett,Ernest Hemingway,1953
410,Percy Harrison Fawcett,Ernest Hemingway,1953
411,Percy Harrison Fawcett,Ernest Hemingway,1953
412,Federal Writers' Project,Ernest Hemingway,1950
413,Rose Caroline Feld,Ernest Hemingway,1955
414,Gene Feldman,Ernest Hemingway,1958
415,Edwin Felsinger,Ernest Hemingway,1956
416,Carroll Lane Fenton,Ernest Hemingway,1951
417,Charles A. Fenton,Ernest Hemingway,1954
418,Charles A. Fenton,Ernest Hemingway,1958
419,Charles A. Fenton,Ernest Hemingway,1958
420,Richard Ferber,Ernest Hemingway,1958
421,Sir Bernard Fergusson,Ernest Hemingway,1952
422,Erna Fergusson,Ernest Hemingway,1955
423,Erna Fergusson,Ernest Hemingway,1955
424,Ricardo Fernández de la Reguera,Ernest Hemingway,1955
425,Jesús Fernández Santos,Ernest Hemingway,1954
426,Jesús Fernández Santos,Ernest Hemingway,1958
427,Jesús Fernández Santos,Ernest Hemingway,1957
428,Ramón Ferreira,Ernest Hemingway,1952
429,Agustina Surama de las Mercedes Ferrer Deulofeu,Ernest Hemingway,1952
430,Nicholas Fersen,Ernest Hemingway,1954
431,George S. Fichter (ed.),Ernest Hemingway,1955
432,Peter Field,Ernest Hemingway,1952
433,Peter Field,Ernest Hemingway,1952
434,Editors of Field and Stream (periodical),Ernest Hemingway,1959
435,Daphne Fielding,Ernest Hemingway,1955
436,Xan Fielding,Ernest Hemingway,1954
437,Xan Fielding,Ernest Hemingway,1953
438,Gifford Paul Cheshire,Ernest Hemingway,1952
439,Caryl Chessman,Ernest Hemingway,1954
440,[N.auth],Ernest Hemingway,1954
441,Kai-shek Chiang,Ernest Hemingway,1957
442,Agatha Christie,Ernest Hemingway,1951
443,Christina [pseud.],Ernest Hemingway,1950
444,Marchette Gaylord Chute,Ernest Hemingway,1955
445,[N.auth],Ernest Hemingway,1955
446,[N.auth],Ernest Hemingway,1956
447,[N.auth],Ernest Hemingway,1957
448,[N.auth],Ernest Hemingway,1958
449,Giovanni da [called Fra Angelico] Fiesole,Ernest Hemingway,1954
450,Percy Finch,Ernest Hemingway,1953
451,Jack Finney,Ernest Hemingway,1957
452,James Anthony Clark,Ernest Hemingway,1952
453,Leonard Francis Clark,Ernest Hemingway,1953
454,Mark W. Clark,Ernest Hemingway,1950
455,James Fisher,Ernest Hemingway,1954
456,John Fitch,Ernest Hemingway,1959
457,Dudley Fitts,Ernest Hemingway,1958
458,Grancel Fitz,Ernest Hemingway,1957
459,F. Scott Fitzgerald,Ernest Hemingway,1957
460,F. Scott Fitzgerald,Ernest Hemingway,1957
461,F. Scott Fitzgerald,Ernest Hemingway,1951
462,F. Scott Fitzgerald,Ernest Hemingway,1951
463,James Percy Fitzpatrick,Ernest Hemingway,1954
464,Ennio Flaiano,Ernest Hemingway,1950
465,Janet Flanner,Ernest Hemingway,1957
466,Ian Fleming,Ernest Hemingway,1957
467,Ian Fleming,Ernest Hemingway,1957
468,Ian Fleming,Ernest Hemingway,1957
469,Peter Fleming,Ernest Hemingway,1957
470,Sydney Clark,Ernest Hemingway,1959
471,Arthur Charles Clarke,Ernest Hemingway,1956
472,Jon Cleary,Ernest Hemingway,1952
473,Samuel Langhorne Clemens,Ernest Hemingway,1959
474,Walter Clemons,Ernest Hemingway,1959
475,Sir Henry Clifford,Ernest Hemingway,1956
476,Charmian Clift,Ernest Hemingway,1951
477,Stuart Cloete,Ernest Hemingway,1955
478,Stuart Cloete,Ernest Hemingway,1958
479,Stuart Cloete,Ernest Hemingway,1957
480,Pierre Clostermann,Ernest Hemingway,1951
481,John Coates,Ernest Hemingway,1953
482,Robert Myron Coates,Ernest Hemingway,1955
483,Claud Cockburn,Ernest Hemingway,1956
484,Jean Cocteau,Ernest Hemingway,1956
485,Charles R. Codman,Ernest Hemingway,1955
486,Harold Flender,Ernest Hemingway,1957
487,James Thomas Flexner,Ernest Hemingway,1953
488,Charles Bracelen Flood,Ernest Hemingway,1957
489,Vernon L. [Jim O'Mara] Fluharty,Ernest Hemingway,1952
490,Martha Foley (ed.),Ernest Hemingway,1952
491,Martha Foley (ed.),Ernest Hemingway,1955
492,Michael Foot,Ernest Hemingway,1957
493,Gordon Forbes,Ernest Hemingway,1955
494,Art Cohn,Ernest Hemingway,1955
495,Edwin Harris Colbert,Ernest Hemingway,1953
496,Robert Colby,Ernest Hemingway,1959
497,Ford Motor Company,Ernest Hemingway,1952
498,Sonia Mary Cole,Ernest Hemingway,1954
499,William Lawrence Coleman,Ernest Hemingway,1952
500,C. S. Forester,Ernest Hemingway,1956
501,Lonnie Coleman,Ernest Hemingway,1955
502,Sidonie Gabrielle Colette,Ernest Hemingway,1951
503,C. S. Forester,Ernest Hemingway,1955
504,C. S. Forester,Ernest Hemingway,1953
505,Sidonie Gabrielle Colette,Ernest Hemingway,1955
506,Henry Hill Collins,Ernest Hemingway,1959
507,H. A. Kazanjian,Ernest Hemingway,1954
508,Nikos Kazantzakis,Ernest Hemingway,1953
509,Alfred Kazin,Ernest Hemingway,1951
510,John Keats,Ernest Hemingway,1958
511,Edmund Keeley,Ernest Hemingway,1958
512,Vincent J-R Kehoe,Ernest Hemingway,1959
513,Peter Kemp,Ernest Hemingway,1957
514,Jay Richard Kennedy,Ernest Hemingway,1953
515,Sir John Kennedy,Ernest Hemingway,1958
516,Terence Kennedy,Ernest Hemingway,1959
517,Jack Kerouac,Ernest Hemingway,1957
518,Jack Kerouac,Ernest Hemingway,1958
519,Geoffrey Hoare,Ernest Hemingway,1955
520,Joseph Kessel,Ernest Hemingway,1959
521,Ralph Edward Hodgson,Ernest Hemingway,1950
522,A. A. Hoehling,Ernest Hemingway,1959
523,A. A. Hoehling,Ernest Hemingway,1956
524,Frederick John Hoffman,Ernest Hemingway,1955
525,Frances Parkinson Keyes,Ernest Hemingway,1950
526,Stewart Hall Holbrook,Ernest Hemingway,1953
527,Frances Parkinson Keyes,Ernest Hemingway,1950
528,Stewart Hall Holbrook,Ernest Hemingway,1956
529,Helen O'Donnell Holdredge,Ernest Hemingway,1953
530,Vyvyan Beresford Holland,Ernest Hemingway,1954
531,Nikola_ Evgen_evich Khokhlov,Ernest Hemingway,1959
532,Lawrence William Hollingsworth,Ernest Hemingway,1951
533,John Kieran,Ernest Hemingway,1959
534,Clifford King,Ernest Hemingway,1951
535,[N.auth],Ernest Hemingway,1950
536,Kaye King,Ernest Hemingway,1958
537,[N.auth],Ernest Hemingway,1956
538,Homer,Ernest Hemingway,1950
539,Homer,Ernest Hemingway,1950
540,Cornell George Hopley-Woolrich,Ernest Hemingway,1952
541,Larry Forrester,Ernest Hemingway,1956
542,E. M. Forster,Ernest Hemingway,1955
543,Hugh Fosburgh,Ernest Hemingway,1955
544,Hugh Fosburgh,Ernest Hemingway,1955
545,Hugh Fosburgh,Ernest Hemingway,1955
546,Hugh Fosburgh,Ernest Hemingway,1953
547,Gene Fowler,Ernest Hemingway,1957
548,Gardner F. Fox,Ernest Hemingway,1956
549,Norman A. Fox,Ernest Hemingway,1958
550,Victor J. [pseud.] Fox,Ernest Hemingway,1959
551,[N.auth],Ernest Hemingway,1954
552,Anatole France,Ernest Hemingway,1951
553,Anatole France,Ernest Hemingway,1958
554,Teresa Francisco,Ernest Hemingway,1950
555,Wolfgang Frank,Ernest Hemingway,1955
556,Henri Frankfort,Ernest Hemingway,1956
557,Sidney Franklin,Ernest Hemingway,1952
558,Frank Freidel,Ernest Hemingway,1958
559,Isabelle Victorine Frémont,Ernest Hemingway,1951
