,Book Author,Book Owner,Publication Year
1123,Luis Feito   ,Ezra Pound,1959
1124,Theodore Enslin   ,Ezra Pound,1958
1125,Sophocles   ,Ezra Pound,1957
1126,George P. Garrett   ,Ezra Pound,1959
1127,Lester Atwell,Ernest Hemingway,1958
1128,Edgar Aubert de La Rüe,Ernest Hemingway,1957
1129,Dominique Aubier,Ernest Hemingway,1955
1130,John Aubrey,Ernest Hemingway,1957
1131,Henry Wade,Ernest Hemingway,1957
1132,Alex Austin,Ernest Hemingway,1956
1133,Salvatore Deledda   ,Ezra Pound,1957
1134,Marianne Moore   ,Ezra Pound,1959
1135,Mary Colum   ,Ezra Pound,1959
1136,Arturo Fornaro   ,Ezra Pound,1957
1137,François Masai   ,Ezra Pound,1956
1138,Giacomo Oreglia   ,Ezra Pound,1958
1139,Alex Austin (ed.),Ernest Hemingway,1957
1140,ed. Austin,Ernest Hemingway,1956
1141,John R.W. Slinger   ,Ezra Pound,1959
1142,John R.W. Slinger   ,Ezra Pound,1957
1143,George P. Garrett   ,Ezra Pound,1959
1144,Edvige Schulte   ,Ezra Pound,1959
1145,Vittorio Vettori   ,Ezra Pound,1958
1146,John Wilmot Rochester   ,Ezra Pound,1959
1147,Alexander Del Mar   ,Ezra Pound,1955
1148,Carlo Bianchi   ,Ezra Pound,1958
1149,Ezra Pound   ,Ezra Pound,1959
1150,Isaak Babel_,Ernest Hemingway,1955
1151,Flora Armitage,Ernest Hemingway,1955
1152,Louis Armstrong,Ernest Hemingway,1955
1153,Lucy Di Bella   ,Ezra Pound,1958
1154,Manlio Torquato Dazzi   ,Ezra Pound,1955
1155,Roy DeCarava   ,Ezra Pound,1955
1156,George Santayana   ,Ezra Pound,1957
1157,Desmond Stewart   ,Ezra Pound,1955
1158,Matt Kinkaid,Ernest Hemingway,1956
1159,Diane Di Prima   ,Ezra Pound,1958
1160,Ezra Pound   ,Ezra Pound,1957
1161,Walter Trillini   ,Ezra Pound,1958
1162,Hans Hellmut Kirst,Ernest Hemingway,1955
1163,Hans Hellmut Kirst,Ernest Hemingway,1955
1164,Alexander Klein,Ernest Hemingway,1958
1165,Alexander Klein,Ernest Hemingway,1955
1166,Arthur Knight,Ernest Hemingway,1957
1167,August Heinrich Kober,Ernest Hemingway,1956
1168,Arthur Koestler,Ernest Hemingway,1957
1169,Camilla Koffler,Ernest Hemingway,1958
1170,Ylla,Ernest Hemingway,1956
1171,Eric Linklater,Ernest Hemingway,1956
1172,Joseph Wharton Lippincott,Ernest Hemingway,1958
1173,Belle Livingstone,Ernest Hemingway,1959
1174,Jack Kofoed,Ernest Hemingway,1955
1175,Theodor Krancke,Ernest Hemingway,1958
1176,Louis Paul Lochner,Ernest Hemingway,1956
1177,Charles O. Locke,Ernest Hemingway,1957
1178,Harold Loeb,Ernest Hemingway,1959
1179,Sven Møller Kristensen (ed.),Ernest Hemingway,1955
1180,Karl Krueger,Ernest Hemingway,1958
1181,Jack London,Ernest Hemingway,1956
1182,Maria Lo Pinto,Ernest Hemingway,1955
1183,Walter Lord,Ernest Hemingway,1957
1184,Walter Lord,Ernest Hemingway,1955
1185,Milton Lott,Ernest Hemingway,1959
1186,Edmund G. Love,Ernest Hemingway,1958
1187,Mary Low,Ernest Hemingway,1957
1188,E. Virginia Dobbin,Ernest Hemingway,1957
1189,Aleksandr Ivanovich Kuprin,Ernest Hemingway,1956
1190,Harry Kurnitz,Ernest Hemingway,1955
1191,Pedro Juan Labarthe,Ernest Hemingway,1958
1192,Walter Lowenfels,Ernest Hemingway,1955
1193,Robert James Collas Lowry,Ernest Hemingway,1959
1194,Robert James Collas Lowry,Ernest Hemingway,1956
1195,Ed Lacy,Ernest Hemingway,1955
1196,Oliver La Farge,Ernest Hemingway,1957
1197,Auguste Lafront,Ernest Hemingway,1959
1198,Harold Lamb,Ernest Hemingway,1955
1199,John Crompton,Ernest Hemingway,1955
1200,Francesca Raimonde La Monte,Ernest Hemingway,1955
1201,Paul E. Lehr,Ernest Hemingway,1957
1202,Alan Le May,Ernest Hemingway,1957
1203,Louis L'Amour,Ernest Hemingway,1958
1204,Joseph Landon,Ernest Hemingway,1957
1205,Susanne Katherina Knauth Langer,Ernest Hemingway,1957
1206,Josephine Tey              ,e.e. cummings,1958
1207,E.E. cummings              ,e.e. cummings,1958
1208,E. E. Cummings              ,e.e. cummings,1959
1209,nan,e.e. cummings,1957
1210,Ezra Pound              ,e.e. cummings,1958
1211,Colin MacInnes              ,e.e. cummings,1959
1212,Carl Sandburg              ,e.e. cummings,1959
1213,Benjamin Constant              ,e.e. cummings,1959
1214,Alfred Lansing,Ernest Hemingway,1959
1215,Margaret Larkin,Ernest Hemingway,1959
1216,Eric Larrabee,Ernest Hemingway,1957
1217,Larry Koller,Ernest Hemingway,1957
1218,Alejandro Lasser,Ernest Hemingway,1958
1219,András Laszló,Ernest Hemingway,1956
1220,Pierre de Latil,Ernest Hemingway,1956
1221,The Hermitage (Leningrad),Ernest Hemingway,1958
1222,Octavio Paz              ,e.e. cummings,1957
1223,Angel María de Lera,Ernest Hemingway,1958
1224,Max Lerner,Ernest Hemingway,1959
1225,Maurice Levaillant,Ernest Hemingway,1958
1226,Robert A. Levey,Ernest Hemingway,1957
1227,George Lewis,Ernest Hemingway,1955
1228,T. E. Lawrence,Ernest Hemingway,1955
1229,George Lea,Ernest Hemingway,1958
1230,Grace (Hegger) Lewis,Ernest Hemingway,1955
1231,Christianna Brand,Ernest Hemingway,1955
1232,Norman Lewis,Ernest Hemingway,1955
1233,Norman Lewis,Ernest Hemingway,1957
1234,Jorge Luis Borges              ,e.e. cummings,1957
1235,Freya Stark              ,e.e. cummings,1958
1236,Bruce Lancaster              ,e.e. cummings,1958
1237,James Leasor,Ernest Hemingway,1957
1238,F. R. Leavis,Ernest Hemingway,1955
1239,F. H. Le Breton,Ernest Hemingway,1956
1240,William J. Lederer,Ernest Hemingway,1958
1241,Marjorie Lee,Ernest Hemingway,1959
1242,Bill J. Leftwich,Ernest Hemingway,1957
1243,Bill J. Leftwich,Ernest Hemingway,1957
1244,Bill J. Leftwich,Ernest Hemingway,1958
1245,Saint-John Perse,Ernest Hemingway,1958
1246,John Lehmann,Ernest Hemingway,1955
1247,Willy Ley,Ernest Hemingway,1955
1248,Jean Leymarie,Ernest Hemingway,1955
1249,Clifton Fadiman              ,e.e. cummings,1955
1250,nan,e.e. cummings,1959
1251,Saint-John Perse              ,e.e. cummings,1957
1252,Angna Enters              ,e.e. cummings,1955
1253,Jean Duhamel              ,e.e. cummings,1959
1254,nan,e.e. cummings,1959
1255,nan,e.e. cummings,1955
1256,Isak Dinesen              ,e.e. cummings,1958
1257,Edmund Snow Carpenter              ,e.e. cummings,1959
1258,Homer              ,e.e. cummings,1959
1259,Ylla              ,e.e. cummings,1958
1260,Winifred Gérin              ,e.e. cummings,1959
1261,Rikutaro Fukuda              ,e.e. cummings,1959
1262,Jonas Lauritz Idemil Lie,Ernest Hemingway,1956
1263,Abbot Joseph Liebling,Ernest Hemingway,1958
1264,Abbott Joseph Liebling,Ernest Hemingway,1956
1265,Abbott Joseph Liebling,Ernest Hemingway,1956
1266,Lincoln Kinnear Barnett,Ernest Hemingway,1955
1267,Pereira Lima,Ernest Hemingway,1957
1268,The New Yorker,Ernest Hemingway,1957
1269,The New Yorker,Ernest Hemingway,1955
1270,[N.auth],Ernest Hemingway,1955
1271,Percy Howard Newby,Ernest Hemingway,1959
1272,Richard F. Newcomb,Ernest Hemingway,1958
1273,Bernard Newman,Ernest Hemingway,1956
1274,Dwight Bennett [Dan Temple] Newton,Ernest Hemingway,1956
1275,William Ichabod Nichols,Ernest Hemingway,1959
1276,Sir Harold George Nicolson,Ernest Hemingway,1956
1277,Reinhold Niebuhr,Ernest Hemingway,1955
1278,Stockholm Nobelstiftelsen,Ernest Hemingway,1955
1279,Stockholm Nobelstiftelsen,Ernest Hemingway,1956
1280,Stockholm Nobelstiftelsen,Ernest Hemingway,1957
1281,Stockholm Nobelstiftelsen,Ernest Hemingway,1958
1282,Stockholm Nobelstiftelsen,Ernest Hemingway,1959
1283,Francis Edward Noel-Baker,Ernest Hemingway,1955
1284,Walter [Antonio de Fierro Blanco] Nordhoff,Ernest Hemingway,1955
1285,Ellery Queen (ed.),Ernest Hemingway,1957
1286,Arthur Thomas Quiller-Couch,Ernest Hemingway,1957
1287,Djuna Barnes              ,e.e. cummings,1958
1288,Françoise Sagan,Ernest Hemingway,1955
1289,Françoise Sagan,Ernest Hemingway,1957
1290,Françoise Sagan,Ernest Hemingway,1959
1291,MacKinlay Kantor,Ernest Hemingway,1955
1292,Benjamin Franklin              ,e.e. cummings,1955
1293,Wilfred Thesiger              ,e.e. cummings,1959
1294,John A. Shimer,Ernest Hemingway,1959
1295,Stoeger Arms,Ernest Hemingway,1955
1296,Jean Bowie Shor,Ernest Hemingway,1955
1297,Harold Sinclair,Ernest Hemingway,1956
1298,Alfred Slote,Ernest Hemingway,1956
1299,Antonio G. Solar,Ernest Hemingway,1958
1300,Jacqueline Sommer,Ernest Hemingway,1956
1301,Michel de Saint Pierre              ,e.e. cummings,1956
1302,nan,e.e. cummings,1958
1303,Joseph North,Ernest Hemingway,1958
1304,Nevil Shute,Ernest Hemingway,1956
1305,Nevil Shute,Ernest Hemingway,1957
1306,Nevil Shute,Ernest Hemingway,1958
1307,Károly Novák,Ernest Hemingway,1957
1308,Robert Novak,Ernest Hemingway,1956
1309,Heinz J. Nowarra,Ernest Hemingway,1958
1310,Joyce Cary              ,e.e. cummings,1957
1311,nan,e.e. cummings,1959
1312,nan,e.e. cummings,1957
1313,Alain Lemière              ,e.e. cummings,1958
1314,Hans Hellmut Kirst,Ernest Hemingway,1955
1315,Hugh Kenner              ,e.e. cummings,1959
1316,Leslie Fiedler              ,e.e. cummings,1958
1317,Anthony Blunt              ,e.e. cummings,1959
1318,Augustus C. Appler,Ernest Hemingway,1955
1319,Carlos Heard Baker,Ernest Hemingway,1958
1320,Gabriel Fielding,Ernest Hemingway,1957
1321,Gabriel Fielding,Ernest Hemingway,1957
1322,Eduardo Núñez J. Peñasco,Ernest Hemingway,1958
1323,Jacques Barzun,Ernest Hemingway,1959
1324,Antonio Núñez Jiménez,Ernest Hemingway,1959
1325,Jacques Nusbaumer,Ernest Hemingway,1956
1326,William Styron,Ernest Hemingway,1959
1327,William Styron,Ernest Hemingway,1959
1328,Sylvanus Cadwallader,Ernest Hemingway,1955
1329,Sylvanus Cadwallader,Ernest Hemingway,1955
1330,Edwin O'Connor,Ernest Hemingway,1956
1331,Edwin O'Connor,Ernest Hemingway,1956
1332,Philip O'Connor,Ernest Hemingway,1958
1333,Richard O'Connor,Ernest Hemingway,1956
1334,Italo Calvino,Ernest Hemingway,1959
1335,James J. Cannon,Ernest Hemingway,1956
1336,Seán O'Faoláin,Ernest Hemingway,1957
1337,Seán O'Faoláin,Ernest Hemingway,1957
1338,Liam O'Flaherty,Ernest Hemingway,1958
1339,Charlton Ogburn,Ernest Hemingway,1959
1340,John O'Hara,Ernest Hemingway,1958
1341,John O'Hara,Ernest Hemingway,1957
1342,John O'Hara,Ernest Hemingway,1955
1343,Christopher Rand,Ernest Hemingway,1957
1344,James S. Rand,Ernest Hemingway,1959
1345,Rand McNally and Company,Ernest Hemingway,1956
1346,Thomas Randall,Ernest Hemingway,1957
1347,Alfred Rau,Ernest Hemingway,1958
1348,Slavomir Rawicz,Ernest Hemingway,1957
1349,Slavomir Rawicz,Ernest Hemingway,1956
1350,Marjorie Kinnan Rawlings,Ernest Hemingway,1956
1351,Masatake Okumiya,Ernest Hemingway,1957
1352,Charles Kendall O'Neill,Ernest Hemingway,1956
1353,Sh_hei _oka,Ernest Hemingway,1957
1354,Eduardo Ordóñez,Ernest Hemingway,1955
1355,Frank O'Rourke,Ernest Hemingway,1956
1356,Frank O'Rourke,Ernest Hemingway,1956
1357,George Orwell,Ernest Hemingway,1957
1358,Nikolay Alekseevich Ostrovsky,Ernest Hemingway,1959
1359,Miguel Otero Silva,Ernest Hemingway,1955
1360,Wolfgang Ott,Ernest Hemingway,1959
1361,Wayne D. [Joseph Wayne] Overholser,Ernest Hemingway,1957
1362,Reinhold Pabel,Ernest Hemingway,1955
1363,Vance Oakley Packard,Ernest Hemingway,1959
1364,nan,e.e. cummings,1955
1365,Musée National du Louvre,Ernest Hemingway,1959
1366,Malcolm Cowley,Ernest Hemingway,1958
1367,Richard Parker,Ernest Hemingway,1956
1368,Richard Parker,Ernest Hemingway,1955
1369,Boris Pasternak,Ernest Hemingway,1959
1370,Alan Paton,Ernest Hemingway,1955
1371,Alan Paton,Ernest Hemingway,1956
1372,George Pattullo,Ernest Hemingway,1959
1373,Enrico Pea,Ernest Hemingway,1956
1374,Rogelio Raymat y García,Ernest Hemingway,1957
1375,Denys Arthur Rayner,Ernest Hemingway,1957
1376,Denys Arthur Rayner,Ernest Hemingway,1959
1377,Regino Pedroso,Ernest Hemingway,1955
1378,Joseph Stanley Pennell,Ernest Hemingway,1956
1379,S. J. Perelman,Ernest Hemingway,1958
1380,S. J. Perelman,Ernest Hemingway,1957
1381,Gustav Regler,Ernest Hemingway,1955
1382,Gustav Regler,Ernest Hemingway,1959
1383,Harold Leslie Peterson,Ernest Hemingway,1958
1384,Roger Tory Peterson,Ernest Hemingway,1957
1385,Melanie Pflaum,Ernest Hemingway,1957
1386,Cecil Ernest Lucas Phillips,Ernest Hemingway,1957
1387,Cecil Ernest Lucas Phillips,Ernest Hemingway,1957
1388,Ruby Hart Phillips,Ernest Hemingway,1959
1389,Pablo Picasso,Ernest Hemingway,1955
1390,Alberto [Alberto Moravia] Pincherele,Ernest Hemingway,1955
1391,Alberto [Alberto Moravia] Pincherele,Ernest Hemingway,1957
1392,Aileen Pippett,Ernest Hemingway,1955
1393,Félix Pita Rodríguez,Ernest Hemingway,1955
1394,Julian Alfred Pitt-Rivers,Ernest Hemingway,1955
1395,John Hall Wheelock,Ernest Hemingway,1955
1396,John Hall Wheelock,Ernest Hemingway,1956
1397,John Hall Wheelock,Ernest Hemingway,1958
1398,François Poli,Ernest Hemingway,1958
1399,Paul L. Potous,Ernest Hemingway,1957
1400,Jean Potts,Ernest Hemingway,1955
1401,Jean Potts,Ernest Hemingway,1956
1402,Ezra Pound,Ernest Hemingway,1958
1403,Ezra Pound,Ernest Hemingway,1958
1404,Ezra Pound,Ernest Hemingway,1958
1405,Ezra Pound,Ernest Hemingway,1958
1406,Dawn Powell,Ernest Hemingway,1957
1407,Joseph Kessel,Ernest Hemingway,1959
1408,Edo McCullough,Ernest Hemingway,1957
1409,René Maine,Ernest Hemingway,1957
1410,John Masters,Ernest Hemingway,1959
1411,Herbert Lionel Matthews,Ernest Hemingway,1957
1412,Kenneth Lewis Roberts,Ernest Hemingway,1956
1413,Charles Carrington,Ernest Hemingway,1955
1414,Camilo José Cela,Ernest Hemingway,1957
1415,Cyril Connolly,Ernest Hemingway,1957
1416,Cyril Connolly,Ernest Hemingway,1957
1417,Cyril Connolly,Ernest Hemingway,1957
1418,Cyril Connolly,Ernest Hemingway,1957
1419,Cyril Connolly,Ernest Hemingway,1957
1420,Cyril Connolly,Ernest Hemingway,1957
1421,Jack Randolph Conrad,Ernest Hemingway,1957
1422,John Gregory Conway,Ernest Hemingway,1958
1423,Charles P. Curtis,Ernest Hemingway,1957
1424,Olaf Ruhen,Ernest Hemingway,1957
1425,Carl Sandburg,Ernest Hemingway,1957
1426,Ross Santee,Ernest Hemingway,1955
1427,John G. Schneider,Ernest Hemingway,1956
1428,Frank Schoonmaker,Ernest Hemingway,1956
1429,Richard Pitts Powell,Ernest Hemingway,1956
1430,Richard S. Prather,Ernest Hemingway,1957
1431,Maurice Druon,Ernest Hemingway,1957
1432,[N.auth],Ernest Hemingway,1959
1433,Antonio Spagnuolo,Ernest Hemingway,1955
1434,John Toland,Ernest Hemingway,1959
1435,Laurens Van der Post,Ernest Hemingway,1955
1436,Herbert Spencer Zim,Ernest Hemingway,1956
1437,John Prescott,Ernest Hemingway,1957
1438,Jacques Prévert,Ernest Hemingway,1955
1439,James Thrall Soby,Ernest Hemingway,1959
1440,Francisco Prieto-Moreno,Ernest Hemingway,1957
1441,Marshall Pugh,Ernest Hemingway,1956
1442,Victor William Saunders [Myra Buttle] Purcell,Ernest Hemingway,1957
1443,James Purdy,Ernest Hemingway,1957
1444,James Purdy,Ernest Hemingway,1956
1445,James Purdy,Ernest Hemingway,1956
1446,Carleton Putnam,Ernest Hemingway,1958
1447,Leo van Puyvelde,Ernest Hemingway,1956
1448,Richard H Pough              ,e.e. cummings,1957
1449,Henry James              ,e.e. cummings,1956
1450,John Haycraft              ,e.e. cummings,1958
1451,Gianni Faè              ,e.e. cummings,1956
1452,J. H. Williams              ,e.e. cummings,1955
1453,Louis Zukofsky              ,e.e. cummings,1958
1454,Ray Cummings              ,e.e. cummings,1958
1455,Kenneth Bulmer              ,e.e. cummings,1958
1456,Karl. Kup              ,e.e. cummings,1956
1457,Christopher Hassall              ,e.e. cummings,1959
1458,George Gamow              ,e.e. cummings,1959
1459,Herbert Spencer Zim              ,e.e. cummings,1956
1460,Kenneth Burke              ,e.e. cummings,1955
1461,Geraldine Halls              ,e.e. cummings,1957
1462,National Portrait Gallery (Great Britain)              ,e.e. cummings,1957
1463,Henry Blackman Sell              ,e.e. cummings,1955
1464,Voltaire              ,e.e. cummings,1959
1465,Ezra Pound              ,e.e. cummings,1958
1466,Ezra Pound              ,e.e. cummings,1958
1467,Marcus Cheke              ,e.e. cummings,1959
1468,Margery Allingham              ,e.e. cummings,1959
1469,William Van O'Connor              ,e.e. cummings,1959
1470,Ezra Pound              ,e.e. cummings,1959
1471,Robert Lewis Taylor              ,e.e. cummings,1956
1472,Martin Cyril D'Arcy,Flannery O'Connor,1957
1473,Pierre Teilhard de Chardin,Flannery O'Connor,1959
1474,Martin Cyril D'Arcy,Flannery O'Connor,1958
1475,C. G. Jung,Flannery O'Connor,1959
1476,Emmanuel Mounier,Flannery O'Connor,1956
1477,Alois Wiesinger,Flannery O'Connor,1957
1478,Henri Bergson,Flannery O'Connor,1958
1479,M L Shrady,Flannery O'Connor,1957
1480,Henri de Lubac,Flannery O'Connor,1958
1481,Claude Tresmontant,Flannery O'Connor,1959
1482,Jean Guitton,Flannery O'Connor,1959
1483,Frederick Charles Copleston,Flannery O'Connor,1955
1484,Alfred North Whitehead,Flannery O'Connor,1958
1485,Freiherr von Friedrich Hügel,Flannery O'Connor,1955
1486,Frederick Charles Copleston,Flannery O'Connor,1955
1487,Martin Buber,Flannery O'Connor,1955
1488,Virginia Woolf,Flannery O'Connor,1957
1489,Kingsley Amis,Flannery O'Connor,1958
1490,I. Babel,Flannery O'Connor,1955
1491,Sybille Bedford,Flannery O'Connor,1956
1492,Elizabeth Bowen,Flannery O'Connor,1955
1493,Elizabeth Bowen,Flannery O'Connor,1957
1494,Elizabeth Bowen,Flannery O'Connor,1959
1495,Anton Pavlovich Chekhov,Flannery O'Connor,1959
1496,Brainard Cheney,Flannery O'Connor,1958
1497,John Bell Clayton,Flannery O'Connor,1957
1498,Will Herberg,Flannery O'Connor,1958
1499,Colette,Flannery O'Connor,1955
1500,Raymond Hostie,Flannery O'Connor,1957
1501,I. Compton-Burnett,Flannery O'Connor,1956
1502,Gregory Zilboorg,Flannery O'Connor,1958
1503,Orestes Augustus Brownson,Flannery O'Connor,1955
1504,François Mauriac,Flannery O'Connor,1955
1505,Stephen Crane,Flannery O'Connor,1958
1506,Saint Edith Stein,Flannery O'Connor,1956
1507,Bernard Kelly,Flannery O'Connor,1958
1508,L. Malevez,Flannery O'Connor,1958
1509,[N.auth],Flannery O'Connor,1959
1510,Ralph Louis Woods,Flannery O'Connor,1956
1511,Charles Dickens,Flannery O'Connor,1956
1512,Charles Dickens,Flannery O'Connor,1958
1513,Fyodor Dostoyevsky,Flannery O'Connor,1955
1514,Lawrence Durrell,Flannery O'Connor,1957
1515,William Faulkner,Flannery O'Connor,1959
1516,George Santayana              ,e.e. cummings,1956
1517,H.E. The Cardinal Archbishop of Westminster,Flannery O'Connor,1956
1518,Albert Gelin,Flannery O'Connor,1955
1519,John L. McKenzie,Flannery O'Connor,1956
1520,Joseph Chaine,Flannery O'Connor,1955
1521,Bruce Vawter,Flannery O'Connor,1956
1522,Saint Augustine,Flannery O'Connor,1959
1523,Gaston Brillet,Flannery O'Connor,1959
1524,Hubert Van Zeller,Flannery O'Connor,1955
1525,M. F. Toal,Flannery O'Connor,1955
1526,Caroline Gordon,Flannery O'Connor,1956
1527,Nathaniel Hawthorne,Flannery O'Connor,1958
1528,Madison Jones,Flannery O'Connor,1957
1529,Wyndham Lewis,Flannery O'Connor,1956
1530,Bernard Malamud,Flannery O'Connor,1958
1531,Alessandro Manzoni,Flannery O'Connor,1959
1532,François Mauriac,Flannery O'Connor,1955
1533,François Mauriac,Flannery O'Connor,1955
1534,François Mauriac,Flannery O'Connor,1957
1535,François Mauriac,Flannery O'Connor,1959
1536,François Mauriac,Flannery O'Connor,1957
1537,William Maxwell,Flannery O'Connor,1959
1538,Vladimir Vladimirovich Nabokov,Flannery O'Connor,1959
1539,Frank O'Connor,Flannery O'Connor,1956
1540,Liam O'Flaherty,Flannery O'Connor,1956
1541,James Purdy,Flannery O'Connor,1957
1542,Ernst Schnabel,Flannery O'Connor,1958
1543,John Henry Newman,Flannery O'Connor,1955
1544,Ruth Cranston,Flannery O'Connor,1955
1545,Karl Adam,Flannery O'Connor,1957
1546,Peter Taylor,Flannery O'Connor,1959
1547,William Makepeace Thackeray,Flannery O'Connor,1958
1548,Ivan Sergeevich Turgenev,Flannery O'Connor,1957
1549,John Updike,Flannery O'Connor,1959
1550,Romano Guardini,Flannery O'Connor,1959
1551,Josef. Weiger,Flannery O'Connor,1959
1552,Louis Bouyer,Flannery O'Connor,1958
1553,Etienne Robo,Flannery O'Connor,1955
1554,Eudora Welty,Flannery O'Connor,1955
1555,Virginia Woolf,Flannery O'Connor,1959
1556,Marguerite Yourcenar,Flannery O'Connor,1957
1557,Jacques Maritain,Flannery O'Connor,1959
1558,Denis de Rougemont,Flannery O'Connor,1956
1559,Robert W Gleason,Flannery O'Connor,1958
1560,Jean Durkheim              ,e.e. cummings,1955
1561,Clemente Rebora              ,e.e. cummings,1959
1562,Alfredo Rizzardi              ,e.e. cummings,1957
1563,James K. Robinson              ,e.e. cummings,1958
1564,Gustave Rudler              ,e.e. cummings,1959
1565,Erica Anderson              ,e.e. cummings,1955
1566,Horace Gregory              ,e.e. cummings,1959
1567,Thomas Cole              ,e.e. cummings,1956
1568,Geoffrey Wagner              ,e.e. cummings,1957
1569,Pedro Juan Labarthe              ,e.e. cummings,1959
1570,Daisetz T. Suzuki              ,e.e. cummings,1959
1571,Magaz Sangro              ,e.e. cummings,1959
1572,André Barbault              ,e.e. cummings,1957
1573,Samuel Eliot Morison              ,e.e. cummings,1958
1574,Lloyd Goodrich              ,e.e. cummings,1959
1575,Vincent Cronin              ,e.e. cummings,1956
1576,Phyllis Barclay-Smith              ,e.e. cummings,1955
1577,Theodore Roethke              ,e.e. cummings,1958
1578,Gaius Valerius Gregory              ,e.e. cummings,1956
1579,University of Iowa. Poetry Workshop              ,e.e. cummings,1959
1580,E. E. Cummings              ,e.e. cummings,1959
1581,Kenneth Patchen              ,e.e. cummings,1957
1582,Nicholas Blake              ,e.e. cummings,1959
1583,James Laughlin              ,e.e. cummings,1957
1584,Robert Huff              ,e.e. cummings,1959
1585,George Reavey              ,e.e. cummings,1955
1586,Diego Velázquez              ,e.e. cummings,1956
1587,Mary McCarthy              ,e.e. cummings,1956
1588,Ernst Van Heerden              ,e.e. cummings,1956
1589,Ivan Turgenev              ,e.e. cummings,1959
1590,Guy de Maupassant              ,e.e. cummings,1959
1591,Philippe Erlanger              ,e.e. cummings,1958
1592,Sue McConkey              ,e.e. cummings,1958
1593,Georges Darien              ,e.e. cummings,1955
1594,Pedro Salinas              ,e.e. cummings,1957
1595,E. E. Cummings              ,e.e. cummings,1958
1596,Alastair Harper              ,e.e. cummings,1957
1597,Marchette Chute              ,e.e. cummings,1959
1598,nan,e.e. cummings,1958
1599,Edmund Blunden              ,e.e. cummings,1956
1600,Peter Ford              ,e.e. cummings,1956
1601,Jean Giono              ,e.e. cummings,1958
1602,Swami Prabhavananda              ,e.e. cummings,1957
1603,Paul Engle              ,e.e. cummings,1956
1604,Ezra Pound              ,e.e. cummings,1959
1605,Maria Dermout              ,e.e. cummings,1958
1606,Malcolm Letts              ,e.e. cummings,1955
1607,Miguel Angel Macau              ,e.e. cummings,1957
1608,Robert Cook Dickson              ,e.e. cummings,1955
1609,Cyril Hare              ,e.e. cummings,1955
1610,Witelo              ,e.e. cummings,1958
1611,Herbert Read              ,e.e. cummings,1956
1612,Elizabeth M. Nugent              ,e.e. cummings,1956
1613,Francis Brabazon              ,e.e. cummings,1959
1614,Mary McCarthy              ,e.e. cummings,1959
1615,H. V. Morton              ,e.e. cummings,1955
1616,Giacomo Prampolini              ,e.e. cummings,1956
1617,Stephen Ullmann              ,e.e. cummings,1957
1618,Myra Buttle              ,e.e. cummings,1957
1619,Marjorie Barnard              ,e.e. cummings,1956
1620,Harold Nicolson              ,e.e. cummings,1957
1621,Alan Ross              ,e.e. cummings,1955
1622,Armand Godoy              ,e.e. cummings,1956
1623,Elspeth Joscelin Grant Huxley              ,e.e. cummings,1956
1624,Margaret A. Elliot              ,e.e. cummings,1956
1625,Gerald Brenan              ,e.e. cummings,1957
1626,Martin Hürlimann              ,e.e. cummings,1955
1627,Clark Wissler              ,e.e. cummings,1956
1628,Herbert S. Zim              ,e.e. cummings,1956
1629,E. E. Cummings              ,e.e. cummings,1956
1630,Steven Runciman              ,e.e. cummings,1958
1631,Isak Dinesen              ,e.e. cummings,1957
1632,Oscar Williams              ,e.e. cummings,1957
1633,A.E.T              ,e.e. cummings,1956
1634,Richard Church              ,e.e. cummings,1958
1635,James Krüss              ,e.e. cummings,1959
1636,Ezra POUND              ,e.e. cummings,1955
1637,Williams William Carlos              ,e.e. cummings,1957
1638,Fredegond Shove              ,e.e. cummings,1956
1639,Stanley Kunitz              ,e.e. cummings,1958
1640,Robert R. Ashburn              ,e.e. cummings,1957
1641,John Jay Chapman              ,e.e. cummings,1957
1642,nan,e.e. cummings,1955
1643,N. J Berrill              ,e.e. cummings,1955
1644,W. Price Turner              ,e.e. cummings,1955
1645,Louis de Rouvroy Saint-Simon              ,e.e. cummings,1958
1646,Eric Knight              ,e.e. cummings,1957
1647,Karl Lehmann              ,e.e. cummings,1955
1648,Malcolm Bell              ,e.e. cummings,1959
1649,Alice Monks Mears              ,e.e. cummings,1959
1650,Claudio Sartori              ,e.e. cummings,1957
1651,Freya Stark              ,e.e. cummings,1959
1652,Florent Fels              ,e.e. cummings,1959
1653,Michael Grant              ,e.e. cummings,1958
1654,Samuel Dill              ,e.e. cummings,1956
1655,Perry Miller              ,e.e. cummings,1955
1656,Gerald R. Cragg              ,e.e. cummings,1956
1657,Wendell Phillips              ,e.e. cummings,1955
1658,Alba De Céspedes              ,e.e. cummings,1956
1659,James Pope-Hennessy              ,e.e. cummings,1959
1660,Alain Bosquet              ,e.e. cummings,1955
1661,Romain Gary              ,e.e. cummings,1956
1662,Diana Cooper              ,e.e. cummings,1958
1663,Char René              ,e.e. cummings,1955
1664,Lawrence Durrell              ,e.e. cummings,1959
1665,Hans Keusen              ,e.e. cummings,1957
1666,Robert Hillyer              ,e.e. cummings,1957
1667,nan,e.e. cummings,1957
1668,Giovanni Scheiwiller              ,e.e. cummings,1956
1669,Theodore L. Shaw              ,e.e. cummings,1956
1670,Alain Bosquet              ,e.e. cummings,1957
1671,Constantine Cavafy              ,e.e. cummings,1958
