,Book Author,Book Owner,Book Title,Publication Year
304,Selden Lincoln Whitcomb,Gertrude Stein,Chronological Outlines of American Literature,1894
305,Robert Burns,Gertrude Stein,The Letters of Robert Burns,1887
306,Anna Letitia Le Breton,Gertrude Stein,Memories of Seventy Years by One of a Literary Family,1884
307,Edward P. Roe,Gertrude Stein,A Young Girl's Wooing,1884
308,Charles Rowcroft,Gertrude Stein,"Tales of the Colonies, or, The Adventures of an Emigrant",1887
309,Frank Moore,Gertrude Stein,The Civil War in Song and Story : 1860-1865,1889
310,Mary Russell Mitford,Gertrude Stein,Country Stories,1875
311,James Riley,Gertrude Stein,"An authentic narrative of the loss of the American brig Commerce, wrecked on the western coast of Africa, in the month of August, 1815, with an account of the sufferings of the surviving officers and crew, who were enslaved by the wandering Arabs, on the African desart, or Zahahrah; and observations historical, geographical, &c. made during the travels of the author, while a slave to the Arabs, and in the empire of Morocco",1859
312,Euripides,Gertrude Stein,The Bacchanals and Other Plays,1888
313,Wilhelm Meinhold,Gertrude Stein,The Amber Witch : translated from the German by Lady Duff Gordon,1893
314,Grace Aguilar,Gertrude Stein,The Mother's Recompense : a sequel to Home Influence,1859
315,Susan Ferrier,Gertrude Stein,Marriage,1894
316,William H. Prescott,Gertrude Stein,History of the Conquest of Peru : with a preliminary view of the civilization of the Incas,1858
317,Arthur Young,Gertrude Stein,Autobiography of Arthur Young : with selections from his correspondence,1898
318,Friedrich von Schlegel,Gertrude Stein,"The Philosophy of History, in a course of lectures delivered at Vienna",1852
319,Constance Fenimore Woolson,Gertrude Stein,Horace Chase : a novel,1894
320,Constance Fenimore Woolson,Gertrude Stein,Castle Nowhere : lake-country sketches,1899
321,Constance Fenimore Woolson,Gertrude Stein,Rodman the Keeper : southern sketches,1899
322,Constance Fenimore Woolson,Gertrude Stein,The Front Yard and other Italian Stories,1895
323,Constance Fenimore Woolson,Gertrude Stein,Dorothy and Other Italian Stories,1899
324,Constance Fenimore Woolson,Gertrude Stein,East Angels : a novel,1889
325,Harriet Beecher Stowe,Gertrude Stein,"Lady Byron Vindicated : A history of the Byron controversy, from its beginning in 1816 to the present time",1870
326,Frank Richard Stockton,Gertrude Stein,The Girl at Cobhurst,1898
327,Frank Richard Stockton,Gertrude Stein,Ardis Claverden,1890
328,Frank Richard Stockton,Gertrude Stein,The Adventures of Captain Horn,1895
329,Thomas Nelson Page,Gertrude Stein,Red Rock : a chronicle of reconstruction,1898
330,William Dean Howells,Gertrude Stein,The World of Chance : a novel,1893
331,William Dean Howells,Gertrude Stein,Their Wedding Journey,1883
332,Anthony Trollope,Gertrude Stein,Ralph the Heir,1871
333,Anthony Trollope,Gertrude Stein,Marion Fay. : a novel,1882
334,Anthony Trollope,Gertrude Stein,Dr. Wortle's School : a novel,1881
335,Anthony Trollope,Gertrude Stein,Lady Anna,1879
336,Anthony Trollope,Gertrude Stein,Harry Heathcote of Gangoil : A tale of Australian bush life,1874
337,Anthony Trollope,Gertrude Stein,The American Senator,1877
338,Anthony Trollope,Gertrude Stein,Alice Dugdale and Other Stories,1883
339,Anthony Trollope,Gertrude Stein,The West Indies and the Spanish Main,1860
340,Anthony Trollope,Gertrude Stein,The Belton Estate,1866
341,Anthony Trollope,Gertrude Stein,The Vicar of Bullhampton,1870
342,Anthony Trollope,Gertrude Stein,Is he Popenjoy? : a novel,1878
343,Anthony Trollope,Gertrude Stein,The Fixed Period : a novel,1882
344,Anthony Trollope,Gertrude Stein,Frau Frohmann and Other Stories,1883
345,Anthony Trollope,Gertrude Stein,La Mère Bauche and Other Stories,1883
346,Anthony Trollope,Gertrude Stein,Kept in the Dark : a novel,1882
347,Anthony Trollope,Gertrude Stein,An Old Man's Love,1884
348,Anthony Trollope,Gertrude Stein,An Autobiography,1883
349,Anthony Trollope,Gertrude Stein,The Mistletoe Bough and Other Stories,1883
350,Anthony Trollope,Gertrude Stein,Sir Harry Hotspur of Humblethwaite,1871
351,Anthony Trollope,Gertrude Stein,An Eye for an Eye,1879
352,Anthony Trollope,Gertrude Stein,The Claverings,1867
353,Anthony Trollope,Gertrude Stein,The Golden Lion of Granpere,1872
354,Anthony Trollope,Gertrude Stein,Australia and New Zealand,1873
355,Anthony Trollope,Gertrude Stein,Ayala's Angel,1881
356,Anthony Trollope,Gertrude Stein,The Way We Live Now,1875
357,Anthony Trollope,Gertrude Stein,North America,1862
358,Anthony Trollope,Gertrude Stein,The Duke's Children : a novel,1880
359,Anthony Trollope,Gertrude Stein,"Phineas Finn, the Irish Member",1869
360,Anthony Trollope,Gertrude Stein,He Knew He was Right,1869
361,Anthony Trollope,Gertrude Stein,Can You Forgive Her?,1865
362,Anthony Trollope,Gertrude Stein,The Last Chronicle of Barset,1867
363,Anthony Trollope,Gertrude Stein,The Prime Minister,1876
364,Oliver Wendell Holmes,Gertrude Stein,The Guardian Angel,1893
365,Oliver Wendell Holmes,Gertrude Stein,Elsie Venner : a romance of destiny,1893
366,Oliver Wendell Holmes,Gertrude Stein,A Mortal Antipathy : first opening of the new portfolio,1891
367,Joel Chandler Harris,Gertrude Stein,Uncle Remus : his songs and his sayings,1896
368,Finley Peter Dunne,Gertrude Stein,Mr. Dooley in Peace and in War,1898
369,Finley Peter Dunne,Gertrude Stein,Mr. Dooley in the Hearts of his Countrymen,1899
370,F. Marion Crawford,Gertrude Stein,A Roman Singer,1886
371,Mark Twain,Gertrude Stein,The Prince and the Pauper : a tale for young people of all ages,1882
372,Mark Twain,Gertrude Stein,The Adventures of Huckleberry Finn : Tom Sawyer's comrade,1888
373,Mark Twain,Gertrude Stein,"Sketches, New and Old",1893
374,Mark Twain,Gertrude Stein,Roughing It,1875
375,Mark Twain,Gertrude Stein,The Gilded Age : a tale of to-day,1874
376,Frances H. Burnett,Gertrude Stein,In Connection with the De Willoughby Claim,1899
377,Gertrude Atherton,Gertrude Stein,The Californians,1898
378,Louisa May Alcott,Gertrude Stein,Rose in Bloom : a sequel to Eight cousins,1893
379,Samuel Pepys,Gertrude Stein,"Diary and correspondence of Samuel Pepys, F.R.S., secretary to the admiralty in the reign of Charles II and James II",1887
380,George Moore,Gertrude Stein,Esther Waters : a novel,1894
381,George Moore,Gertrude Stein,Impressions and Opinions,1891
382,Charles Lamb,Gertrude Stein,The Last Essay of Elia,1888
383,Rudyard Kipling,Gertrude Stein,Soldiers Three : The story of the Gadsbys,1899
384,Rudyard Kipling,Gertrude Stein,Plain Tales from the Hills,1899
385,Rudyard Kipling,Gertrude Stein,Under the Deodars,1899
386,Rudyard Kipling,Gertrude Stein,Ballads and Barrack-room Ballads,1899
387,Rudyard Kipling,Gertrude Stein,The Light that Failed,1899
388,Rudyard Kipling,Gertrude Stein,Life's Handicap : being stories of mine own people,1899
389,Rudyard Kipling,Gertrude Stein,The Jungle Book,1896
390,Samuel Johnson,Gertrude Stein,"The Letters of Samuel Johnson, LL.D.",1892
391,Anthony Trollope,Gertrude Stein,The Eustace Diamonds : in three volumes,1873
392,Anthony Trollope,Gertrude Stein,Phineas Redux,1874
393,Jonathan Swift,Gertrude Stein,The Tale of a Tub and Other Works,1889
394,Robert Louis Stevenson,Gertrude Stein,The Wrecker,1892
395,Robert Louis Stevenson,Gertrude Stein,New Arabian Nights,1890
396,Alain René Le Sage,Gertrude Stein,The Adventures of Gil Blas of Santillane,1893
397,Tobias Smollett,Gertrude Stein,The Works of Tobias Smollett,1895
398,Edward John Trelawny,Gertrude Stein,"Records of Shelley, Byron, and the Author",1887
399,Sir Walter Scott,Gertrude Stein,The Waverley Novels,1892
400,Samuel Richardson,Gertrude Stein,"Clarissa, or, The history of a young lady comprehending the most important concerns of private life ; and particularly shewing the distresses that may attend the misconduct both of parents and children, in relation to marriage",1862
401,Fanny Burney,Gertrude Stein,The Diary and Letters of Madame D'Arblay,1890
402,Charlotte Brontë,Gertrude Stein,Jane Eyre,1873
403,George Borrow,Gertrude Stein,"The Bible in Spain, or, The journeys, adventures, and imprisonments of an Englishman, in an attempt to circulate the Scriptures in the peninsula",1899
404,Lyof Nikolaivitch Tolstoi,Gertrude Stein,Sevastopol,1888
405,Henryk Sienkiewicz,Gertrude Stein,With Fire and Sword : An historical novel of Poland and Russia,1898
406,Henryk Sienkiewicz,Gertrude Stein,"The Deluge : an historical novel of Poland, Sweden, and Russia",1899
407,Henryk Sienkiewicz,Gertrude Stein,"Pan Michael : an historical novel of Poland, the Ukraine, and Turkey",1899
408,Vladimir Korolenko,Gertrude Stein,The Vagrant and Other Tales,1887
409,Nikola_ Gogol_,Gertrude Stein,St. John's Eve and Other Stories,1886
410,Aleksandr Pushkin,Gertrude Stein,The Prose Tales of Alexander Pushkin,1894
411,Fyodor Dostoyevsky,Gertrude Stein,Poor Folk,1894
412,Erckmann-Chatrian,Gertrude Stein,"Daniel Rock, the Blacksmith",1879
413,Thomas Carlyle,Gertrude Stein,Sartor Resartus,1889
414,Thomas Carlyle,Gertrude Stein,Lectures on the History of Literature,1892
415,Thomas Carlyle,Gertrude Stein,The Life of Friedrich Schiller : comprehending an examination of his works,1885
416,Thomas Carlyle,Gertrude Stein,Past and Present : The portraits of John Knox,1885
417,Thomas Carlyle,Gertrude Stein,Oliver Cromwell's Letters and Speeches,1885
418,Jules Verne,Gertrude Stein,"The Survivors of the Chancellor : diary of J.R. Kazallon, passenger",1894
419,Jules Verne,Gertrude Stein,Burbank the Northerner,1891
420,George Sand,Gertrude Stein,Histoire de ma vie,1856
421,George Sand,Gertrude Stein,The Devil's Pool,1895
422,Victor Hugo,Gertrude Stein,Toilers of the Sea,1866
423,Georges Jacques Maurice Pellissier,Gertrude Stein,Le mouvement littéraire au XIXe siècle,1895
424,Stendhal,Gertrude Stein,Histoire de la peinture en Italie,1892
425,Marie de Rabutin-Chantal Sévigné,Gertrude Stein,The Best Letters of Madame de Sévigné,1891
426,Michel de Montaigne,Gertrude Stein,"The Essays of Michael, Lord of Montaigne",1898
427,Honoré de Balzac,Gertrude Stein,Seraphita,1897
428,Honoré de Balzac,Gertrude Stein,About Catherine de' Medici,1897
429,Honoré de Balzac,Gertrude Stein,Lost Illusions,1897
430,Honoré de Balzac,Gertrude Stein,Parisians in the Country,1898
431,Honoré de Balzac,Gertrude Stein,The Thirteen,1898
432,Honoré de Balzac,Gertrude Stein,A Princess's Secrets,1898
433,Honoré de Balzac,Gertrude Stein,A Father's Curse and Other Stories,1898
434,Honoré de Balzac,Gertrude Stein,A Gondreville Mystery,1898
435,Honoré de Balzac,Gertrude Stein,The Jealousies of a Country Town,1898
436,Honoré de Balzac,Gertrude Stein,The Member for Arcis,1898
437,Honoré de Balzac,Gertrude Stein,The Middle Classes,1897
438,Honoré de Balzac,Gertrude Stein,The Droll Stories of Honoré de Balzac,1874
439,Honoré de Balzac,Gertrude Stein,The Seamy Side of History,1897
440,Honoré de Balzac,Gertrude Stein,The Unconscious Mummers and Other Stories,1897
441,Honoré de Balzac,Gertrude Stein,A Marriage Settlement and Other Stories,1897
442,Honoré de Balzac,Gertrude Stein,Cousin Pons,1897
443,Honoré de Balzac,Gertrude Stein,A Distinguished Provincial at Paris,1897
444,Honoré de Balzac,Gertrude Stein,A Woman of Thirty,1897
445,Honoré de Balzac,Gertrude Stein,The Lily of the Valley,1897
446,Honoré de Balzac,Gertrude Stein,The Unknown Masterpiece,1896
447,Honoré de Balzac,Gertrude Stein,Cousin Betty,1897
448,Honoré de Balzac,Gertrude Stein,The Chouans,1896
449,Honoré de Balzac,Gertrude Stein,The Atheist's Mass and Other Stories,1896
450,Honoré de Balzac,Gertrude Stein,The Country Parson,1896
451,Honoré de Balzac,Gertrude Stein,The Rise and Fall of César Birotteau,1896
452,Honoré de Balzac,Gertrude Stein,The Peasantry,1896
453,Honoré de Balzac,Gertrude Stein,Béatrix,1896
454,Honoré de Balzac,Gertrude Stein,Modeste Mignon,1896
455,Honoré de Balzac,Gertrude Stein,A Harlot's Progress,1896
456,Honoré de Balzac,Gertrude Stein,Pierrette and the abbé Birotteau,1896
457,Honoré de Balzac,Gertrude Stein,La Grande Bretêche and Other Stories,1896
458,Honoré de Balzac,Gertrude Stein,Ursule Mirouët,1895
