,Book Author,Book Owner,Publication Year
1148, Sigmund Freud ,Virginia Woolf,1966
1149, William Sansom ,Virginia Woolf,1966
1150, Peter Stansky ,Virginia Woolf,1966
1151, John Masefield ,Virginia Woolf,1966
1152, William Faulkner ,Virginia Woolf,1965
1153, George Mackay Brown ,Virginia Woolf,1965
1154, D. E. Mansfield ,Virginia Woolf,1965
1155, William Jovanovich ,Virginia Woolf,1965
1156, D. F. McKenzie ,Virginia Woolf,1965
1157, Willa Muir ,Virginia Woolf,1965
1158, Patric Dickinson ,Virginia Woolf,1965
1159, Patricia Hutchins ,Virginia Woolf,1965
1160, William Humphrey ,Virginia Woolf,1965
1161, Oleg Polunin ,Virginia Woolf,1965
1162, Gosudarstvennaa Tretakovskaa galerea. ,Virginia Woolf,1965
1163, Herbert A. Rosenfeld ,Virginia Woolf,1965
1164, NikolaVasilevich Gogol ,Virginia Woolf,1965
1165, V. S. Pritchett ,Virginia Woolf,1965
1166, Thomas Hardy ,Virginia Woolf,1965
1167, D. J. Enright ,Virginia Woolf,1965
1168, Barbara Noel Scott ,Virginia Woolf,1965
1169, Norman MacCaig ,Virginia Woolf,1965
1170, Jon Silkin ,Virginia Woolf,1965
1171, Chaim Raphael ,Virginia Woolf,1965
1172, Patric Dickinson ,Virginia Woolf,1964
1173, Maxwell David Geismar ,Virginia Woolf,1963
1174, Lytton Strachey ,Virginia Woolf,1964
1175, Leonard Woolf ,Virginia Woolf,1964
1176, John Wiles ,Virginia Woolf,1964
1177, William Faulkner ,Virginia Woolf,1964
1178, Berg Collection. ,Virginia Woolf,1964
1179, Petros A. Papadatos ,Virginia Woolf,1964
1180, Baron Alfred Thompson Denning Denning ,Virginia Woolf,1964
1181, Vanessa Bell ,Virginia Woolf,1964
1182, William Alexander Robson ,Virginia Woolf,1964
1183, M. I. Finley ,Virginia Woolf,1964
1184, C. R. Hensman ,Virginia Woolf,1964
1185, Christopher Hassall ,Virginia Woolf,1964
1186, Richard Church ,Virginia Woolf,1964
1187, William Golding ,Virginia Woolf,1964
1188, Marquis de Sade ,Virginia Woolf,1964
1189, Harold F. Searles ,Virginia Woolf,1964
1190, Richard Rumbold ,Virginia Woolf,1964
1191, Mark Twain ,Virginia Woolf,1963
1192, Frank Swinnerton ,Virginia Woolf,1963
1193, Lady Ottoline Violet Anne Cavendish-Bentinck Morrell ,Virginia Woolf,1963
1194, Mary D. Stocks ,Virginia Woolf,1963
1195, H. A. J. Hulugalle ,Virginia Woolf,1963
1196, Alan Williams ,Virginia Woolf,1963
1197, S. C. Roberts ,Virginia Woolf,1963
1198, Sylvia Townsend Warner ,Virginia Woolf,1963
1199, Mitchell Alexander Leaska ,Virginia Woolf,1963
1200, Royal Economic Society ,Virginia Woolf,1963
1201, Frederick Rolfe ,Virginia Woolf,1963
1202, Quentin Bell ,Virginia Woolf,1963
1203, Cyril Connolly ,Virginia Woolf,1963
1204, F. E. Halliday ,Virginia Woolf,1963
1205, Laurence Lerner ,Virginia Woolf,1963
1206, E. F. C. Ludowyk ,Virginia Woolf,1962
1207, Sir John Wheeler Wheeler-Bennett ,Virginia Woolf,1962
1208, Gavin Maxwell ,Virginia Woolf,1962
1209, Patrick Van Rensburg ,Virginia Woolf,1962
1210, William Faulkner ,Virginia Woolf,1962
1211, V. S. Pritchett ,Virginia Woolf,1962
1212, R. B. Braithwaite ,Virginia Woolf,1962
1213, Sir Max Beerbohm ,Virginia Woolf,1962
1214, C. Day Lewis ,Virginia Woolf,1962
1215, Gerald Hanley ,Virginia Woolf,1962
1216, Christopher Isherwood ,Virginia Woolf,1962
1217, Bertrand Russell ,Virginia Woolf,1962
1218, Blaise Pascal ,Virginia Woolf,1962
1219, Sigmund Freud ,Virginia Woolf,1962
1220, Hope Mirrlees ,Virginia Woolf,1962
1221, Paul Roche ,Virginia Woolf,1962
1222, L. Kirkwood ,Virginia Woolf,1961
1223, Constantine Cavafy ,Virginia Woolf,1961
1224, Laurie Lee ,Virginia Woolf,1961
1225, Monique Nathan ,Virginia Woolf,1961
1226, F. Scott Fitzgerald ,Virginia Woolf,1961
1227, Andrei Verbin ,Virginia Woolf,1961
1228, Emlyn Williams ,Virginia Woolf,1961
1229, Leslie Hale ,Virginia Woolf,1961
1230, Arthur Koestler ,Virginia Woolf,1961
1231, Margaret Cole ,Virginia Woolf,1961
1232, Simon Maccoby ,Virginia Woolf,1961
1233, Sister M. Judine ,Virginia Woolf,1961
1234, Rud George F. E. ,Virginia Woolf,1961
1235, Marjorie Barnard ,Virginia Woolf,1961
1236, John Evelyn ,Virginia Woolf,1961
1237, E. M. Forster ,Virginia Woolf,1961
1238, Richard Arthur Warren Hughes ,Virginia Woolf,1960
1239, Bertrand Russell ,Virginia Woolf,1961
1240, Joint Committee on the New Translation of the Bible ,Virginia Woolf,1961
1241, Charles Williams ,Virginia Woolf,1961
1242, W. Howard Wriggins ,Virginia Woolf,1960
1243, Margaret Irwin ,Virginia Woolf,1960
1244, Robert Rasiah Crossette-Thambiah ,Virginia Woolf,1960
1245, Sir Stanley Unwin ,Virginia Woolf,1960
1246, I. D. S. Weerawardana ,Virginia Woolf,1960
1247, Patric Dickinson ,Virginia Woolf,1960
1248, Lotte Zurndorfer ,Virginia Woolf,1960
1249, Audrey Hilton ,Virginia Woolf,1960
1250, Richard Warner Van Alstyne ,Virginia Woolf,1960
1251, Edward Gibbon ,Virginia Woolf,1960
1252, R. H. Tawney ,Virginia Woolf,1960
1253, Karl Marx ,Virginia Woolf,1960
1254, William Z. Foster ,Virginia Woolf,1960
1255, Mark Abrams ,Virginia Woolf,1960
1256, Grenville Clark ,Virginia Woolf,1960
1257, A. M. Gollin ,Virginia Woolf,1960
1258, Michael Ramsey ,Virginia Woolf,1960
1259, Peter Bromley Maling ,Virginia Woolf,1960
1260, William Jovanovich ,Virginia Woolf,1960
1261, Virginia Woolf ,Virginia Woolf,1960
1262, C. Day Lewis ,Virginia Woolf,1960
1263, Christopher Fry ,Virginia Woolf,1960
1264, Leonard Schapiro ,Virginia Woolf,1960
1265, John Lehmann ,Virginia Woolf,1960
1266, Louis Thomas Stanley ,Virginia Woolf,1960
1267, George Moore ,Virginia Woolf,1968
1268, P. J. Kavanagh ,Virginia Woolf,1967
1269, Peter Lomas ,Virginia Woolf,1967
1270, Barbara Noel Scott ,Virginia Woolf,1965
1271, Guy Boas ,Virginia Woolf,1964
1272, The Pauline ,Virginia Woolf,1969
1273, Dorothy Henley ,Virginia Woolf,1960
1274, King's College ,Virginia Woolf,1968
1275, King's College ,Virginia Woolf,1968
1276, John Ashbery ,Virginia Woolf,1967
1277, John Ashbery ,Virginia Woolf,1967
1278,Gertrude Stein,Gertrude Stein,1960
1279,Fernanda Pivano,Gertrude Stein,1961
1280,Henry Cecil ,Edith Sitwell,1960
1281,John Lehmann ,Edith Sitwell,1962
1282,Marianne Moore ,Edith Sitwell,1964
1283,Evelyn Waugh ,Edith Sitwell,1963
1284,Richard Fifoot ,Edith Sitwell,1963
1285,Graham Greene ,Edith Sitwell,1964
1286,Victor Gollancz ,Edith Sitwell,1961
1287,James Purdy ,Edith Sitwell,1962
1288,Richard Eberhart ,Edith Sitwell,1960
1289,John Lehmann ,Edith Sitwell,1963
1290,Wilfred Owen ,Edith Sitwell,1963
1291,Noel Coward ,Edith Sitwell,1962
1292,Bertram Park ,Edith Sitwell,1962
1293,Jean Cocteau ,Edith Sitwell,1962
1294,David Bulwer Lutyens ,Edith Sitwell,1960
1295,Paul Potts ,Edith Sitwell,1961
1296,David H. Keller ,Edith Sitwell,1961
1297,Leonard Clark ,Edith Sitwell,1962
1298,Arthur Waley ,Edith Sitwell,1960
1299,Hilary Corke ,Edith Sitwell,1961
1300,Edith Sitwell ,Edith Sitwell,1960
1301,Ralph J. Mills ,Edith Sitwell,1966
1302,Geoffrey Singleton ,Edith Sitwell,1960
1303,John Moore ,Edith Sitwell,1962
1304,Edith Sitwell ,Edith Sitwell,1960
1305,Lancelot Law Whyte ,Edith Sitwell,1961
1306,Jack Lindsay ,Edith Sitwell,1962
1307,Lancelot Law Whyte ,Edith Sitwell,1963
1308,Victor Gollancz ,Edith Sitwell,1964
1309,Leonard Clark ,Edith Sitwell,1962
1310,Philip Caraman ,Edith Sitwell,1964
1311,Glenway Wescott ,Edith Sitwell,1962
1312,C. M. Bowra ,Edith Sitwell,1964
1313,Graham Greene ,Edith Sitwell,1961
1314,Henry Cecil ,Edith Sitwell,1963
1315,Graham Greene ,Edith Sitwell,1962
1316,W. Seymour Leslie ,Edith Sitwell,1964
1317,Charles Causley ,Edith Sitwell,1961
1318,Eug·ene Delacroix ,Edith Sitwell,1961
1319,Ezra Pound ,Edith Sitwell,1960
1320,Elizabeth Bowen ,Edith Sitwell,1964
1321,Evelyn Waugh ,Edith Sitwell,1964
1322,Kenneth Clark ,Edith Sitwell,1960
1323,James Purdy ,Edith Sitwell,1960
1324,Edith Sitwell ,Edith Sitwell,1963
1325,Edith Sitwell ,Edith Sitwell,1963
1326,James Purdy ,Edith Sitwell,1960
1327,Elsa Maya ,Edith Sitwell,1961
1328,Betty Martin ,Edith Sitwell,1960
1329,Henry Cecil ,Edith Sitwell,1961
1330,Edith Sitwell ,Edith Sitwell,1962
1331,Edith Sitwell ,Edith Sitwell,1962
1332,Frank Ankenbrand ,Edith Sitwell,1962
1333,Henry Cecil ,Edith Sitwell,1965
1334,Henry Cecil ,Edith Sitwell,1964
1335,Noel Coward ,Edith Sitwell,1964
1336,C. M. Bowra ,Edith Sitwell,1962
1337,Edith Sitwell ,Edith Sitwell,1962
1338,Edith Sitwell ,Edith Sitwell,1962
1339,Graham Greene ,Edith Sitwell,1963
1340,Robert Vas Dias ,Edith Sitwell,1963
1341,Lancelot Law Whyte ,Edith Sitwell,1961
1342,Philip Caraman ,Edith Sitwell,1963
1343,John Malcolm Brinnin ,Edith Sitwell,1963
1344,Graham Greene ,Edith Sitwell,1963
1345,Angus Wilson ,Edith Sitwell,1962
1346,Baron W. Russell Brain Brain ,Edith Sitwell,1960
1347,Frank Geden Foster ,Edith Sitwell,1963
1348,Saint Augustine  Bishop of Hippo.,Edith Sitwell,1960
1349,Algernon Charles Swinburne ,Edith Sitwell,1960
1350,Algernon Charles Swinburne ,Edith Sitwell,1960
1351,Edith Sitwell ,Edith Sitwell,1965
1352,Edith Sitwell ,Edith Sitwell,1965
1353,Edith Sitwell ,Edith Sitwell,1965
1354,Graham Greene ,Edith Sitwell,1961
1355,Henry Cecil ,Edith Sitwell,1964
1356,Anthony Gishford ,Edith Sitwell,1963
1357,Anthony Gishford ,Edith Sitwell,1963
1358,Evelyn Waugh ,Edith Sitwell,1961
1359,Lancelot Law Whyte ,Edith Sitwell,1960
1360,Henry Cecil ,Edith Sitwell,1962
1361,Carlo Gozzi ,Edith Sitwell,1962
1362,Leonard Clark ,Edith Sitwell,1960
1363,W. R. Titterton ,Edith Sitwell,1961
1364,Francis Alexander Charles Cauvin Wilson ,Edith Sitwell,1960
1365,Hilary Topham Corke ,Edith Sitwell,1961
1366,Robert Herrick,Edna St. Vincent Millay,1969
1367,Robert Herrick,Edna St. Vincent Millay,1969
1368,William Ralston Shedden Ralston,Edna St. Vincent Millay,1969
1369,Evelyn Underhill,Edna St. Vincent Millay,1969
1370,James Macpherson,Edna St. Vincent Millay,1969
1371,Henry Wadsworth Longfellow,Edna St. Vincent Millay,1969
1372,James Thomson,Edna St. Vincent Millay,1969
1373,John Milton,Edna St. Vincent Millay,1969
1374,Oliver Wendell Holmes,Edna St. Vincent Millay,1969
1375,Arejas Vitkauskas,Edna St. Vincent Millay,1969
1376,Raymond Holden,Edna St. Vincent Millay,1969
1377,James Dow McCallum,Edna St. Vincent Millay,1969
1378,Havelock Ellis,Edna St. Vincent Millay,1969
1379,[N.auth],Edna St. Vincent Millay,1969
1380,[N.auth],Edna St. Vincent Millay,1969
1381,Fremont Rider,Edna St. Vincent Millay,1969
1382,[N.auth],Edna St. Vincent Millay,1969
1383,Thomas Campbell,Edna St. Vincent Millay,1969
1384,Alfred Tennyson,Edna St. Vincent Millay,1969
1385,"Hughes, Langston",Langston Hughes,1967
1386,"Hughes, Langston",Langston Hughes,1962
1387,"Hughes, Langston",Langston Hughes,1963
1388,"Hughes, Langston",Langston Hughes,1960
1389,"Hill, H.",Langston Hughes,1966
1390,"Baldwin, James",Langston Hughes,1962
1391,"Baldwin, James",Langston Hughes,1965
1392,"Hughes, Langston",Langston Hughes,1962
1393,"Hughes, Langston",Langston Hughes,1961
1394,"Hughes, Langston",Langston Hughes,1960
1395,"Hughes, Langston",Langston Hughes,1961
1396,"Hughes, Langston",Langston Hughes,1963
1397,"Hughes, Langston",Langston Hughes,1963
1398,"Hughes, Langston",Langston Hughes,1964
1399,"Hughes, Langston",Langston Hughes,1965
1400,"Hughes, Langston",Langston Hughes,1961
1401,"Hughes, Langston",Langston Hughes,1961
1402,"Hughes, Langston",Langston Hughes,1965
1403,"Hughes, Langston",Langston Hughes,1967
1404,"Hughes, Langston",Langston Hughes,1966
1405,"Hughes, Langston",Langston Hughes,1963
1406,"Bambote, Makombo",Langston Hughes,1962
1407,"Baraka, Imamu Amiri",Langston Hughes,1966
1408,[N.auth],Langston Hughes,1964
1409,[N.auth],Langston Hughes,1960
1410,[N.auth],Langston Hughes,1963
1411,[N.auth],Langston Hughes,1962
1412,[N.auth],Langston Hughes,1964
1413,"_ysohorsky, ondra",Langston Hughes,1961
1414,"Pardo Garcia, German",Langston Hughes,1964
1415,"Pardo Garcia, German",Langston Hughes,1962
1416,"Pardo Garcia, German",Langston Hughes,1965
1417,"Ball, John Dudley",Langston Hughes,1965
1418,[N.auth],Langston Hughes,1962
1419,"Brooks, Helen Morgan",Langston Hughes,1962
1420,"Masson, Andre",Langston Hughes,1965
1421,"Guillen, Nicolas",Langston Hughes,1964
1422,"Gueye, Doudou",Langston Hughes,1966
1423,"Faa, Joe de",Langston Hughes,1960
1424,"Socin, Jay",Langston Hughes,1963
1425,[N.auth],Langston Hughes,1962
1426,[N.auth],Langston Hughes,1964
1427,[N.auth],Langston Hughes,1965
1428,"Italiaander, Rolf",Langston Hughes,1961
1429,"Arce Robledo, Carlos de",Langston Hughes,1961
1430,"Wiesel, Elie",Langston Hughes,1967
1431,"Kurahara, Koreyoshi",Langston Hughes,1964
1432,"Hughes, Langston",Langston Hughes,1965
1433,Kindler Verlag,Langston Hughes,1960
1434,[N.auth],Langston Hughes,1966
1435,[N.auth],Langston Hughes,1961
