,Book Author,Book Owner,Publication Year
9626,Charles Journet,Flannery O'Connor,1952
9627,Mark C. Ebersole,Flannery O'Connor,1961
9628,Christopher Dawson,Flannery O'Connor,1960
9629,Léon Bloy,Flannery O'Connor,1947
9630,Orestes Augustus Brownson,Flannery O'Connor,1955
9631,A. Robert Caponigri,Flannery O'Connor,1960
9632,François Mauriac,Flannery O'Connor,1955
9633,Denis de Rougemont,Flannery O'Connor,1963
9634,Joseph Conrad,Flannery O'Connor,1947
9635,Joseph Conrad,Flannery O'Connor,1931
9636,Joseph Conrad,Flannery O'Connor,1951
9637,Joseph Conrad,Flannery O'Connor,1947
9638,Joseph Conrad,Flannery O'Connor,1960
9639,Joseph Conrad,Flannery O'Connor,1953
9640,Joseph Conrad,Flannery O'Connor,1951
9641,Joseph Conrad,Flannery O'Connor,1921
9642,Joseph Conrad,Flannery O'Connor,1903
9643,Stephen Crane,Flannery O'Connor,1958
9644,E. E. Cummings,Flannery O'Connor,1934
9645,Saint Edith Stein,Flannery O'Connor,1956
9646,Gustave Weigel,Flannery O'Connor,1963
9647,Ignace Lepp,Flannery O'Connor,1963
9648,Henri de Lubac,Flannery O'Connor,1950
9649,Bernard Kelly,Flannery O'Connor,1958
9650,L. Malevez,Flannery O'Connor,1958
9651,[N.auth],Flannery O'Connor,1959
9652,John L. McKenzie,Flannery O'Connor,1962
9653,Ralph Louis Woods,Flannery O'Connor,1956
9654,P Berger  ,W.B. Yeats,1914
9655,Henri Bergson  ,W.B. Yeats,1924
9656,Henri Bergson  ,W.B. Yeats,2007
9657,Charles Dickens,Flannery O'Connor,1956
9658,Charles Dickens,Flannery O'Connor,1958
9659,Charles Dickens,Flannery O'Connor,1950
9660,Isak Dinesen,Flannery O'Connor,1934
9661,Fyodor Dostoyevsky,Flannery O'Connor,1955
9662,Fyodor Dostoyevsky,Flannery O'Connor,1947
9663,Fyodor Dostoyevsky,Flannery O'Connor,1953
9664,Lawrence Durrell,Flannery O'Connor,1957
9665,George Eliot,Flannery O'Connor,1940
9666,George Eliot,Flannery O'Connor,1950
9667,William Faulkner,Flannery O'Connor,1951
9668,William Faulkner,Flannery O'Connor,1959
9669,William Faulkner,Flannery O'Connor,1951
9670,William Faulkner,Flannery O'Connor,1954
9671,William Faulkner,Flannery O'Connor,1942
9672,William Faulkner,Flannery O'Connor,1952
9673,E. E Cummings              ,e.e. cummings,1950
9674,Colette              ,e.e. cummings,1940
9675,Joseph Conrad              ,e.e. cummings,1916
9676,Fernand Marc              ,e.e. cummings,1933
9677,nan,e.e. cummings,1900
9678,George Santayana              ,e.e. cummings,1956
9679,Edgar Johnson              ,e.e. cummings,1952
9680,Susanna Haswell Rowson              ,e.e. cummings,1905
9681,Stendhal              ,e.e. cummings,1946
9682,Georges Simenon              ,e.e. cummings,1967
9683,Paul Joanne              ,e.e. cummings,1911
9684,Maria Hornor Lansdale              ,e.e. cummings,1906
9685,Palais national des arts              ,e.e. cummings,1937
9686,Colette              ,e.e. cummings,1947
9687,Georges Simenon              ,e.e. cummings,1941
9688,Georges Simenon              ,e.e. cummings,1932
9689,Carl Sandburg              ,e.e. cummings,1916
9690,Henry Fielding,Flannery O'Connor,1930
9691,Henry Fielding,Flannery O'Connor,1940
9692,Ford Madox Ford,Flannery O'Connor,1951
9693,E. M. Forster,Flannery O'Connor,1924
9694,Nikola_ Vasilevich Gogol,Flannery O'Connor,1961
9695,J. Edgar Burns.,Flannery O'Connor,1963
9696,Luis Alonso Sch&ouml;kel,Flannery O'Connor,1963
9697,Jacques Guillet,Flannery O'Connor,1960
9698,S.J. Jean Levie,Flannery O'Connor,1962
9699,Louis J. Putz,Flannery O'Connor,1962
9700,H.E. The Cardinal Archbishop of Westminster,Flannery O'Connor,1956
9701,Roger Poelman,Flannery O'Connor,1964
9702,H. H. Rowley,Flannery O'Connor,1961
9703,Ronald Arbuthnott Knox,Flannery O'Connor,1948
9704,Albert Gelin,Flannery O'Connor,1955
9705,Alexander Jones,Flannery O'Connor,1951
9706,George Ernest Wright,Flannery O'Connor,1961
9707,John L. McKenzie,Flannery O'Connor,1956
9708,Joseph Chaine,Flannery O'Connor,1955
9709,Bruce Vawter,Flannery O'Connor,1956
9710,Saint Augustine,Flannery O'Connor,1959
9711,Bruce Vawter,Flannery O'Connor,1961
9712,Gaston Brillet,Flannery O'Connor,1959
9713,Hubert Van Zeller,Flannery O'Connor,1955
9714,Ronald Arbuthnott Knox,Flannery O'Connor,1948
9715,M. F. Toal,Flannery O'Connor,1955
9716,Ronald Arbuthnott Knox,Flannery O'Connor,1950
9717,Jean Danielou,Flannery O'Connor,1962
9718,Daniel Callahan,Flannery O'Connor,1961
9719,Nikola_ Vasilevich Gogol,Flannery O'Connor,1962
9720,Nikola_ Vasilevich Gogol,Flannery O'Connor,1888
9721,Caroline Gordon,Flannery O'Connor,1956
9722,Caroline Gordon,Flannery O'Connor,1963
9723,John Hawkes,Flannery O'Connor,1951
9724,John Hawkes,Flannery O'Connor,1949
9725,Nathaniel Hawthorne,Flannery O'Connor,1940
9726,Nathaniel Hawthorne,Flannery O'Connor,1951
9727,Nathaniel Hawthorne,Flannery O'Connor,1950
9728,Nathaniel Hawthorne,Flannery O'Connor,1958
9729,Richard Arthur Warren Hughes,Flannery O'Connor,1932
9730,Henry James,Flannery O'Connor,1954
9731,Madison Jones,Flannery O'Connor,1963
9732,Madison Jones,Flannery O'Connor,1960
9733,Madison Jones,Flannery O'Connor,1957
9734,James Joyce,Flannery O'Connor,1926
9735,Franz Kafka,Flannery O'Connor,1952
9736,Madame de La Fayette,Flannery O'Connor,1951
9737,Michel Lee Landa,Flannery O'Connor,1960
9738,Ring Lardner,Flannery O'Connor,1929
9739,N. S. Leskov,Flannery O'Connor,1961
9740,Wyndham Lewis,Flannery O'Connor,1956
9741,Wyndham Lewis,Flannery O'Connor,1952
9742,Wyndham Lewis,Flannery O'Connor,1954
9743,Bernard Malamud,Flannery O'Connor,1958
9744,Thomas Mann,Flannery O'Connor,1954
9745,Katherine Mansfield,Flannery O'Connor,1922
9746,Alessandro Manzoni,Flannery O'Connor,1959
9747,François Mauriac,Flannery O'Connor,1955
9748,François Mauriac,Flannery O'Connor,1961
9749,François Mauriac,Flannery O'Connor,1955
9750,François Mauriac,Flannery O'Connor,1957
9751,François Mauriac,Flannery O'Connor,1952
9752,François Mauriac,Flannery O'Connor,1959
9753,François Mauriac,Flannery O'Connor,1947
9754,François Mauriac,Flannery O'Connor,1948
9755,François Mauriac,Flannery O'Connor,1957
9756,François Mauriac,Flannery O'Connor,1952
9757,William Maxwell,Flannery O'Connor,1959
9758,Herman Melville,Flannery O'Connor,1950
9759,Vladimir Vladimirovich Nabokov,Flannery O'Connor,1959
9760,Anais Nin,Flannery O'Connor,1961
9761,Frank O'Connor,Flannery O'Connor,1956
9762,Liam O'Flaherty,Flannery O'Connor,1956
9763,Katherine Anne Porter,Flannery O'Connor,1953
9764,Katherine Anne Porter,Flannery O'Connor,1939
9765,J. F. Powers,Flannery O'Connor,1962
9766,James Purdy,Flannery O'Connor,1957
9767,Samuel Richardson,Flannery O'Connor,1950
9768,Klaus Roehler,Flannery O'Connor,1961
9769,Louis Decimus Rubin,Flannery O'Connor,1961
9770,Bienvenido N. Santos,Flannery O'Connor,1960
9771,Ernst Schnabel,Flannery O'Connor,1958
9772,Isaac Bashevis Singer,Flannery O'Connor,1961
9773,Muriel Spark,Flannery O'Connor,1960
9774,C. S. Lewis,Flannery O'Connor,1944
9775,Alan Watts,Flannery O'Connor,1960
9776,Barry Ulanov,Flannery O'Connor,1960
9777,John Henry Newman,Flannery O'Connor,1949
9778,Romano Guardini,Flannery O'Connor,1952
9779,John Henry Newman,Flannery O'Connor,1955
9780,George H. Tavard,Flannery O'Connor,1954
9781,George D. Smith,Flannery O'Connor,1949
9782,Karl Barth,Flannery O'Connor,1963
9783,Claude Tresmontant,Flannery O'Connor,1961
9784,Martin Cyril D'Arcy,Flannery O'Connor,1947
9785,p&egrave;re Bruno de Jesus-Marie,Flannery O'Connor,1954
9786,Ruth Cranston,Flannery O'Connor,1955
9787,Karl Adam,Flannery O'Connor,1957
9788,K. E. Skydsgaard,Flannery O'Connor,1963
9789,Honoré de Balzac  ,W.B. Yeats,1905
9790,Honoré de Balzac  ,W.B. Yeats,1905
9791,Muriel Spark,Flannery O'Connor,1963
9792,Jonathan Swift,Flannery O'Connor,1947
9793,Peter Taylor,Flannery O'Connor,1959
9794,Peter Taylor,Flannery O'Connor,1948
9795,William Makepeace Thackeray,Flannery O'Connor,1958
9796,Leo Tolstoy,Flannery O'Connor,1950
9797,Leo Tolstoy,Flannery O'Connor,1960
9798,Leo Tolstoy,Flannery O'Connor,1931
9799,Anthony Trollope,Flannery O'Connor,1950
9800,Ivan Sergeevich Turgenev,Flannery O'Connor,1942
9801,Ivan Sergeevich Turgenev,Flannery O'Connor,1957
9802,John Updike,Flannery O'Connor,1959
9803,Evelyn Waugh,Flannery O'Connor,1961
9804,Francois Mauriac,Flannery O'Connor,1960
9805,Romano Guardini,Flannery O'Connor,1959
9806,Karl Adam,Flannery O'Connor,1934
9807,Henri Daniel-Rops,Flannery O'Connor,1954
9808,Romano Guardini,Flannery O'Connor,1954
9809,Josef. Weiger,Flannery O'Connor,1959
9810,F.-X. Durrwell,Flannery O'Connor,1960
9811,Karl Joseph Alter,Flannery O'Connor,1960
9812,Romano Guardini,Flannery O'Connor,1961
9813,Gerald Vann,Flannery O'Connor,1960
9814,Yves Congar,Flannery O'Connor,1961
9815,Teresa,Flannery O'Connor,1945
9816,Charles. Journet,Flannery O'Connor,1960
9817,Josef Pieper,Flannery O'Connor,1963
9818,John J. ed. Heaney,Flannery O'Connor,1961
9819,Bruno de Jesus-Marie,Flannery O'Connor,1949
9820,Alban Butler,Flannery O'Connor,1844
9821,David Power Conyngham,Flannery O'Connor,1885
9822,Wilhelm Schamoni,Flannery O'Connor,1947
9823,Romano Guardini,Flannery O'Connor,1960
9824,Saint Augustine,Flannery O'Connor,1960
9825,Raymond,Flannery O'Connor,1960
9826,Bruno de Jesus-Marie,Flannery O'Connor,1932
9827,Edith Stein,Flannery O'Connor,1960
9828,Louis Bouyer,Flannery O'Connor,1958
9829,Etienne Robo,Flannery O'Connor,1955
9830,[N.auth],Flannery O'Connor,1960
9831,Evelyn Waugh,Flannery O'Connor,1960
9832,Eudora Welty,Flannery O'Connor,1955
9833,Nathanael West,Flannery O'Connor,1950
9834,Edith Wharton,Flannery O'Connor,1920
9835,Nicholas Patrick Wiseman,Flannery O'Connor,1922
9836,Virginia Woolf,Flannery O'Connor,1959
9837,Virginia Woolf,Flannery O'Connor,1928
9838,Marguerite Yourcenar,Flannery O'Connor,1957
9839,Elizabeth Barrett Browning  ,W.B. Yeats,1896
9840,Elizabeth Barrett Browning  ,W.B. Yeats,1862
9841,Elizabeth Barrett Browning  ,W.B. Yeats,1872
9842,Robert Browning  ,W.B. Yeats,1865
9843,Robert Browning  ,W.B. Yeats,1865
9844,Robert Browning  ,W.B. Yeats,1919
9845,Arthur Moeller van den Bruck  ,W.B. Yeats,1934
9846,Michael Bryan  ,W.B. Yeats,1919
9847,Basil Bunting  ,W.B. Yeats,1930
9848,John Bunyan  ,W.B. Yeats,1820
9849,Samuel Burdy  ,W.B. Yeats,1914
9850,Baroness Winifred Anne Henrietta Christine Herbert Gardner Burghclere  ,W.B. Yeats,1912
9851,Edmund Burke  ,W.B. Yeats,1921
9852,Edmund Burke  ,W.B. Yeats,1877
9853,John Burnet  ,W.B. Yeats,1892
9854,Fanny Burney  ,W.B. Yeats,1796
9855,Robert Burns  ,W.B. Yeats,1901
9856,Robert Burton  ,W.B. Yeats,1923
9857,J. B. Bury  ,W.B. Yeats,1923
9858,J. B. Bury  ,W.B. Yeats,1927
9859,J. B. Bury  ,W.B. Yeats,1911
9860,Moritz Busch  ,W.B. Yeats,1899
9861,Stephen W. Bushell  ,W.B. Yeats,1921
9862,Samuel Butler  ,W.B. Yeats,1854
9863,Isaac Butt  ,W.B. Yeats,1860
9864,Margaret Hunter Scott  ,W.B. Yeats,1907
9865,Adeline M. Butterworth  ,W.B. Yeats,1911
9866,Witter Bynner  ,W.B. Yeats,1919
9867,Baron George Gordon Byron Byron  ,W.B. Yeats,1886
9868,Baron George Gordon Byron Byron  ,W.B. Yeats,1922
9869,Baron George Gordon Byron  ,W.B. Yeats,1853
9870,Lord George Gordon Byron  ,W.B. Yeats,1889
9871,Robert Byron  ,W.B. Yeats,1930
9872,S. A. C.  ,W.B. Yeats,1908
9873,James Branch Cabell  ,W.B. Yeats,1928
9874,Henry Taylor Cafferata  ,W.B. Yeats,1932
9875,Charles Henry Caffin  ,W.B. Yeats,1903
9876,Edward Calvert  ,W.B. Yeats,1913
9877,Samuel Calvert  ,W.B. Yeats,1893
9878,John Gregorson Campbell  ,W.B. Yeats,1891
9879,Gregorson Campbell J  ,W.B. Yeats,1900
9880,Roy Campbell  ,W.B. Yeats,1932
9881,Roy Campbell  ,W.B. Yeats,1924
9882,[N.auth]  ,W.B. Yeats,1936
9883,Karel _apek  ,W.B. Yeats,1927
9884,Karel _apek  ,W.B. Yeats,1923
9885,William Carleton  ,W.B. Yeats,1845
9886,William Carleton  ,W.B. Yeats,1899
9887,William Carleton  ,W.B. Yeats,1886
9888,William Carleton  ,W.B. Yeats,1905
9889,William Carleton  ,W.B. Yeats,1896
9890,Wildon Carr  ,W.B. Yeats,1917
9891,Carlo Carra  ,W.B. Yeats,1921
9892,Lewis Carroll  ,W.B. Yeats,1872
9893,Baldassare Castiglione  ,W.B. Yeats,1900
9894,[N.auth]  ,W.B. Yeats,1926
9895,Unknown Christie  ,W.B. Yeats,1916
9896,Raymond B Cattell  ,W.B. Yeats,1937
9897,Bookseller. James Caulfield  ,W.B. Yeats,1804
9898,Guido Cavalcanti  ,W.B. Yeats,1913
9899,Guido Cavalcanti  ,W.B. Yeats,1931
9900,Guido Cavalcanti  ,W.B. Yeats,1912
9901,Lord David Cecil  ,W.B. Yeats,1930
9902,Benvenuto Cellini  ,W.B. Yeats,1911
9903,[N.auth]  ,W.B. Yeats,1902
9904,Anatole Cerfberr  ,W.B. Yeats,1893
9905,Hugh Brailsford Chadwick  ,W.B. Yeats,1935
9906,David Patrick  ,W.B. Yeats,1912
9907,Robert Chambers  ,W.B. Yeats,1901
9908,Assistant Editor of Chambers&#039;s Encyclopaedia. Thomas Davidson  ,W.B. Yeats,1914
9909,the Poet. George Chapman  ,W.B. Yeats,1873
9910,George Chapman  ,W.B. Yeats,1889
9911,George Chapman  ,W.B. Yeats,1904
9912,John Charpentier  ,W.B. Yeats,1929
9913,Charubel  ,W.B. Yeats,1898
9914,Heli Chatelain  ,W.B. Yeats,1894
9915,Thomas Chatterton  ,W.B. Yeats,1898
9916,Harindranath Chattopadhyaya  ,W.B. Yeats,1934
9917,Geoffrey Chaucer  ,W.B. Yeats,1903
9918,Geoffrey Chaucer  ,W.B. Yeats,1884
9919,Geoffrey Chaucer  ,W.B. Yeats,1896
9920,Geoffrey; Edited By Alfred W. Pollard Chaucer  Mark H. Liddell and W.S. McCormick ,W.B. Yeats,1903
9921,Anton Pavlovich Chekhov  ,W.B. Yeats,1923
9922,Anton Chekhov  ,W.B. Yeats,1915
9923,Sheldon Cheney  ,W.B. Yeats,1914
9924,Govinda Krishna Chettur  ,W.B. Yeats,1922
9925,Félicité Choiseul-Meuse  ,W.B. Yeats,1824
9926,Richard Church  ,W.B. Yeats,1930
9927,Richard Thomas Church  ,W.B. Yeats,1936
9928,Austin Clarke  ,W.B. Yeats,1929
9929,Austin Clarke  ,W.B. Yeats,1917
9930,James Duffy  ,W.B. Yeats,1938
9931,Marcus Tullius Cicero  ,W.B. Yeats,1894
9932,Pierre Martial Cibot  ,W.B. Yeats,1773
9933,Barrett H. Clark  ,W.B. Yeats,1932
9934,[N.auth]  ,W.B. Yeats,1915
9935,Paul Claudel  ,W.B. Yeats,1917
9936,Paul Claudel  ,W.B. Yeats,1915
9937,Harry Clifton  ,W.B. Yeats,1932
9938,Harry Clifton  ,W.B. Yeats,1934
9939,Edward Clodd  ,W.B. Yeats,1926
9940,Jean Cocteau  ,W.B. Yeats,1927
9941,Mary E Coleridge  ,W.B. Yeats,1909
9942,Samuel Taylor Coleridge  ,W.B. Yeats,1911
9943,Samuel Taylor Coleridge  ,W.B. Yeats,1817
9944,Samuel Taylor Coleridge  ,W.B. Yeats,1894
9945,Samuel Taylor Coleridge  ,W.B. Yeats,1887
9946,Arthur Symons  ,W.B. Yeats,1905
9947,Samuel Taylor Coleridge  ,W.B. Yeats,1924
9948,Samuel Taylor Coleridge  ,W.B. Yeats,1933
9949,Samuel Taylor Coleridge  ,W.B. Yeats,1884
9950,Sara Coleridge Coleridge  ,W.B. Yeats,1875
9951,Clifton W Collins  ,W.B. Yeats,1897
9952,Leonard von Matt,Flannery O'Connor,1960
9953,Jacques Maritain,Flannery O'Connor,1959
9954,Denis de Rougemont,Flannery O'Connor,1956
9955,Robert W Gleason,Flannery O'Connor,1958
9956,Padraic Colum  ,W.B. Yeats,1927
9957,Padraic Colum  ,W.B. Yeats,1932
9958,Padraic Colum  ,W.B. Yeats,1907
9959,[N.auth]  ,W.B. Yeats,1938
9960,Sidney Colvin  ,W.B. Yeats,1909
9961,Charles Frederick Tucker Brooke  ,W.B. Yeats,1915
9962,[N.auth]  ,W.B. Yeats,1859
9963,William Congreve  ,W.B. Yeats,1895
9964,James B. Connolly  ,W.B. Yeats,1916
9965,James B Connolly  ,W.B. Yeats,1902
9966,Joseph Conrad  ,W.B. Yeats,1928
9967,Joseph Conrad  ,W.B. Yeats,1918
9968,[N.auth]  ,W.B. Yeats,1935
9969,Reginald S. Copleston  ,W.B. Yeats,1870
9970,Coppard A.E.  ,W.B. Yeats,1928
9971,Frances Darwin Cornford  ,W.B. Yeats,1928
9972,Frances Cornford  ,W.B. Yeats,1934
9973,Thomas Coryate  ,W.B. Yeats,1905
9974,Henry Cousens  ,W.B. Yeats,1926
9975,Lucie Cousturier  ,W.B. Yeats,1921
9976,Edward Gordon Craig  ,W.B. Yeats,1913
9977,Walter Crane  ,W.B. Yeats,1874
9978,Angelo Crespi  ,W.B. Yeats,1926
9979,[N.auth]  ,W.B. Yeats,1924
9980,Benedetto Croce; (Translator) Douglas Ainslie  ,W.B. Yeats,1922
9981,Benedetto Croce  ,W.B. Yeats,1921
9982,Benedetto Croce  ,W.B. Yeats,1927
9983,Benedetto Croce  ,W.B. Yeats,1922
9984,Benedetto Croce  ,W.B. Yeats,1917
9985,Benedetto Croce  ,W.B. Yeats,1913
9986,Benedetto Croce  ,W.B. Yeats,1913
9987,Benedetto Croce  ,W.B. Yeats,1922
9988,Benedetto Croce  ,W.B. Yeats,1915
9989,William Crookes  ,W.B. Yeats,1874
9990,Cuala Industries  ,W.B. Yeats,1938
9991,Cuala Press  ,W.B. Yeats,1914
9992,Ralph Cudworth  ,W.B. Yeats,1678
9993,Ralph Cudworth  ,W.B. Yeats,1845
9994,Franz Cumont  ,W.B. Yeats,1912
9995,Ivan Mestrovic  ,W.B. Yeats,1919
9996,S. S. Curry  ,W.B. Yeats,1896
9997,S. S. Curry  ,W.B. Yeats,1891
9998,Thomas H. Dickinson              ,e.e. cummings,1916
9999,Edward Cummings              ,e.e. cummings,1900
10000,Leo Tolstoy              ,e.e. cummings,1947
10001,Robert Louis Stevenson              ,e.e. cummings,1895
10002,nan,e.e. cummings,1953
10003,Finlay Mackenzie              ,e.e. cummings,1961
10004,Holmes Foundation              ,e.e. cummings,1942
10005,Herbert Allen Giles              ,e.e. cummings,1911
10006,nan,e.e. cummings,1946
10007,Ernest Fenollosa              ,e.e. cummings,1936
10008,Ernest Francisco Fenollosa              ,e.e. cummings,1960
10009,Frank P. W Bellew              ,e.e. cummings,1895
10010,Sir Henry Channon              ,e.e. cummings,1967
10011,John Dos Passos              ,e.e. cummings,1951
10012,Marya Zaturenska              ,e.e. cummings,1949
10013,Ruthven Todd              ,e.e. cummings,1947
10014,Paul Engle              ,e.e. cummings,1962
10015,E. E. Cummings              ,e.e. cummings,1928
10016,Saint-John Perse              ,e.e. cummings,1961
10017,A. Viger              ,e.e. cummings,1924
10018,Ohio) Contemporary Arts Center (Cincinnati              ,e.e. cummings,1961
10019,Alfred De Vigny              ,e.e. cummings,1880
10020,E. E Cummings              ,e.e. cummings,1931
10021,Genevieve Taggard              ,e.e. cummings,1929
10022,Jean Durkheim              ,e.e. cummings,1955
10023,Jan Morris              ,e.e. cummings,1964
10024,Marcel Proust              ,e.e. cummings,1927
10025,Colin MacInnes              ,e.e. cummings,1964
10026,Marcel Granet              ,e.e. cummings,1948
10027,Emmanuel Anati              ,e.e. cummings,1965
10028,Cint_man_i Kara              ,e.e. cummings,1950
10029,Colette              ,e.e. cummings,1965
10030,Lawrence Durrell              ,e.e. cummings,1960
10031,Clemente Rebora              ,e.e. cummings,1959
10032,Georges Simenon              ,e.e. cummings,1935
10033,Anthony Burgess              ,e.e. cummings,1963
10034,Charles Reade              ,e.e. cummings,1907
10035,Alfredo Rizzardi              ,e.e. cummings,1957
10036,Laurence Brown              ,e.e. cummings,1961
10037,Juan Eugenio Hartzenbusch              ,e.e. cummings,1911
10038,Stella Gibbons              ,e.e. cummings,1950
10039,Robert Seymour Bridges              ,e.e. cummings,1927
10040,Marya Zaturenska              ,e.e. cummings,1965
10041,Patrick Kavanagh              ,e.e. cummings,1964
10042,E.E. Cummings              ,e.e. cummings,1938
10043,Horace Gregory              ,e.e. cummings,1964
10044,Jeremiah Curtin  ,W.B. Yeats,1894
10045,O. M. Dalton  ,W.B. Yeats,1911
10046,James Joseph Daly  ,W.B. Yeats,1926
10047,Samuel Foster Damon  ,W.B. Yeats,1924
10048,Captain William Dampier  ,W.B. Yeats,1906
10049,National Committee of Japan on Intellectual Co-Operation  ,W.B. Yeats,1928
10050,Dante Alighieri  ,W.B. Yeats,1887
10051,Dante Alighieri  ,W.B. Yeats,1909
10052,Dante Alighieri  ,W.B. Yeats,1933
10053,Dante Alighieri  ,W.B. Yeats,1938
10054,Dante Alighieri  ,W.B. Yeats,1901
10055,Dante Alighieri  ,W.B. Yeats,1904
10056,Dante Alighieri  ,W.B. Yeats,1903
10057,Dante Alighieri  ,W.B. Yeats,1892
10058,Dante Alighieri  ,W.B. Yeats,1899
10059,Dante Alighieri  ,W.B. Yeats,1904
10060,Dante Alighieri  ,W.B. Yeats,1889
10061,Dante Alighieri  ,W.B. Yeats,1892
10062,Gabriele D&#039;Annunzio  ,W.B. Yeats,1902
10063,Charles Frederick D'arcy  ,W.B. Yeats,1929
10064,Elizabeth Bridges Daryush  ,W.B. Yeats,1912
10065,Elizabeth Bridges Daryush  ,W.B. Yeats,1936
10066,Elizabeth Bridges Daryush  ,W.B. Yeats,1921
10067,Elizabeth Bridges Daryush  ,W.B. Yeats,1932
10068,Elizabeth Bridges Daryush  ,W.B. Yeats,1930
10069,David Villiers  ,W.B. Yeats,1936
10070,John Davidson  ,W.B. Yeats,1891
10071,James Davies  ,W.B. Yeats,1897
10072,Oliver Davies  ,W.B. Yeats,1909
10073,William Henry Davies  ,W.B. Yeats,1929
10074,William Henry Davies  ,W.B. Yeats,1916
10075,William Henry Davies  ,W.B. Yeats,1935
10076,William Henry Davies  ,W.B. Yeats,1928
10077,William Henry Davies  ,W.B. Yeats,1908
10078,William Henry Davies  ,W.B. Yeats,1934
10079,B.E.C. Davis  ,W.B. Yeats,1933
10080,Thomas Osborne Davis  ,W.B. Yeats,1914
10081,Thomas Osborne Davis  ,W.B. Yeats,1890
10082,John Day  ,W.B. Yeats,1905
10083,Myles Birket Foster  ,W.B. Yeats,1931
10084,Aodh De Blcam  ,W.B. Yeats,1936
10085,John Dee  ,W.B. Yeats,1659
10086,Thomas Dekker  ,W.B. Yeats,1904
10087,Ernest Rhys  ,W.B. Yeats,1887
10088,Walter De la Mare  ,W.B. Yeats,1927
10089,Walter De la Mare  ,W.B. Yeats,1928
10090,Walter De la Mare  ,W.B. Yeats,1924
10091,Walter De la Mare  ,W.B. Yeats,1916
10092,Walter De la Mare  ,W.B. Yeats,1916
10093,Walter De la Mare  ,W.B. Yeats,1925
10094,Walter De la Mare  ,W.B. Yeats,1928
10095,Walter De la Mare  ,W.B. Yeats,1929
10096,Walter De la Mare  ,W.B. Yeats,1928
10097,Marianne Moore              ,e.e. cummings,1951
10098,T. S. Eliot              ,e.e. cummings,1945
10099,Dylan Thomas              ,e.e. cummings,1953
10100,e.e. cummings              ,e.e. cummings,1962
10101,John Peale Bishop              ,e.e. cummings,1948
10102,Kenneth Patchen              ,e.e. cummings,1968
10103,Rupert Brooke              ,e.e. cummings,1926
10104,William Butler Yeats              ,e.e. cummings,1948
10105,Patrick Kavanagh              ,e.e. cummings,1967
10106,A. E. Coppard              ,e.e. cummings,1951
10107,Walter P Chrysler              ,e.e. cummings,1940
10108,James K. Robinson              ,e.e. cummings,1958
10109,Paul A. Jorgensen              ,e.e. cummings,1967
10110,nan,e.e. cummings,1952
10111,Gustave Rudler              ,e.e. cummings,1959
10112,Gustave Rudler              ,e.e. cummings,1966
10113,Isopel May              ,e.e. cummings,1965
10114,Gabriel Delanne  ,W.B. Yeats,1909
10115,Rev. T. Dempsey  ,W.B. Yeats,1918
10116,Jonas Dennis  ,W.B. Yeats,1826
10117,Thomas de Quincey  ,W.B. Yeats,1886
10118,Basil De Selincourt  ,W.B. Yeats,1936
10119,Paul Deussen  ,W.B. Yeats,1927
10120,Sir De Vere  ,W.B. Yeats,1858
10121,Arthur Devine  ,W.B. Yeats,1903
10122,H. B. Cotterill  ,W.B. Yeats,1922
10123,James Henry Cousins  ,W.B. Yeats,1915
10124,Edward Gordon Craig  ,W.B. Yeats,1925
10125,Erica Anderson              ,e.e. cummings,1955
10126,Carmel Snow              ,e.e. cummings,1962
10127,Horace Gregory              ,e.e. cummings,1959
10128,Murray Rockowitz              ,e.e. cummings,1965
10129,Thomas Cole              ,e.e. cummings,1956
10130,Slater Brown              ,e.e. cummings,1963
10131,Slater Brown              ,e.e. cummings,1961
10132,Edmund Wilson              ,e.e. cummings,1941
10133,Albert M. Hayes              ,e.e. cummings,1942
10134,Virginia Woolf              ,e.e. cummings,1954
10135,James M. McCrimmon              ,e.e. cummings,1967
10136,Emily Brontë              ,e.e. cummings,1900
10137,Emily Bronte              ,e.e. cummings,1943
10138,Kenneth Lawrence Beaudoin              ,e.e. cummings,1951
10139,Geoffrey Wagner              ,e.e. cummings,1957
10140,John Donne              ,e.e. cummings,1923
10141,Pedro Juan Labarthe              ,e.e. cummings,1959
10142,Victor Gollancz              ,e.e. cummings,1950
10143,Judith Merril              ,e.e. cummings,1964
10144,Sergey Aksakov              ,e.e. cummings,1951
10145,Nicholas Joost              ,e.e. cummings,1967
10146,Richard Ellman              ,e.e. cummings,1948
10147,nan,e.e. cummings,1894
10148,Thomas Wolfe              ,e.e. cummings,1963
10149,Saul Maloff              ,e.e. cummings,1963
10150,Noel Clarasó              ,e.e. cummings,1948
10151,Thomas Mann              ,e.e. cummings,1927
10152,Wolfgang Amadeus Mozart              ,e.e. cummings,1941
10153,Fujitomi Yasuo              ,e.e. cummings,1968
10154,Daisetz T. Suzuki              ,e.e. cummings,1959
10155,Eugen Herrigel              ,e.e. cummings,1953
10156,Issh_ Miura              ,e.e. cummings,1965
10157,Michel van der Plas              ,e.e. cummings,1954
10158,Magaz Sangro              ,e.e. cummings,1959
10159,André Barbault              ,e.e. cummings,1957
10160,Zolar              ,e.e. cummings,1947
10161,Max Beerbohm              ,e.e. cummings,1966
10162,Edward Gordon Craig  ,W.B. Yeats,1937
10163,Sri Mukula Chandra Day  ,W.B. Yeats,1925
