,Book Author,Book Owner,Publication Year
1091,Elizabeth Bridges Daryush  ,W.B. Yeats,1921
1092,William Henry Davies  ,W.B. Yeats,1929
1093,William Henry Davies  ,W.B. Yeats,1928
1094,Walter De la Mare  ,W.B. Yeats,1927
1095,Walter De la Mare  ,W.B. Yeats,1928
1096,Walter De la Mare  ,W.B. Yeats,1924
1097,Walter De la Mare  ,W.B. Yeats,1925
1098,Walter De la Mare  ,W.B. Yeats,1928
1099,Walter De la Mare  ,W.B. Yeats,1929
1100,Walter De la Mare  ,W.B. Yeats,1928
1101,Rupert Brooke              ,e.e. cummings,1926
1102,Paul Deussen  ,W.B. Yeats,1927
1103,H. B. Cotterill  ,W.B. Yeats,1922
1104,Edward Gordon Craig  ,W.B. Yeats,1925
1105,John Donne              ,e.e. cummings,1923
1106,Thomas Mann              ,e.e. cummings,1927
1107,Sri Mukula Chandra Day  ,W.B. Yeats,1925
1108,[N.auth]  ,W.B. Yeats,1924
1109,Campbell Dodgson  ,W.B. Yeats,1920
1110,John Lyle Donaghy  ,W.B. Yeats,1927
1111,John Donne  ,W.B. Yeats,1929
1112,John J. Donnelly  ,W.B. Yeats,1922
1113,H. D.  ,W.B. Yeats,1921
1114,Charles Montagu Doughty  ,W.B. Yeats,1923
1115,Norman Douglas  ,W.B. Yeats,1929
1116,Michael Drayton  ,W.B. Yeats,1921
1117,John Drinkwater  ,W.B. Yeats,1926
1118,[N.auth]  ,W.B. Yeats,1924
1119,Sophocles              ,e.e. cummings,1920
1120,Henrik Ibsen              ,e.e. cummings,1928
1121,Rudyard Kipling              ,e.e. cummings,1928
1122,Hart Crane              ,e.e. cummings,1926
1123,nan,e.e. cummings,1928
1124,Max Anderson Ewing              ,e.e. cummings,1924
1125,Norman Douglas              ,e.e. cummings,1923
1126,Marco Polo              ,e.e. cummings,1926
1127,M.R. Werner              ,e.e. cummings,1928
1128,Max Von Boehn              ,e.e. cummings,1925
1129,Jean Cocteau              ,e.e. cummings,1923
1130,Rosa Genoni              ,e.e. cummings,1925
1131,Prosper Mérimée              ,e.e. cummings,1920
1132,Philip F. Waterman              ,e.e. cummings,1929
1133,Ernest Hemmingway              ,e.e. cummings,1926
1134,Marcel Proust              ,e.e. cummings,1923
1135,Andre Gide              ,e.e. cummings,1921
1136,Norman Douglas              ,e.e. cummings,1925
1137,Old Colony Trust Company              ,e.e. cummings,1920
1138,E. E. Cummings              ,e.e. cummings,1926
1139,Rudyard Kipling              ,e.e. cummings,1929
1140,Colette              ,e.e. cummings,1929
1141,Horace Walpole              ,e.e. cummings,1926
1142,Laurence Sterne              ,e.e. cummings,1925
1143,Oswald Garrison Villard              ,e.e. cummings,1929
1144,Oscar Wilde              ,e.e. cummings,1927
1145,Sandro Botticelli              ,e.e. cummings,1921
1146,H. M. Tomlinson              ,e.e. cummings,1928
1147,Georges Rivière              ,e.e. cummings,1921
1148,Dmitri Merejkowski              ,e.e. cummings,1928
1149,W. H. Hudson              ,e.e. cummings,1927
1150,Lytton Strachey              ,e.e. cummings,1921
1151,Rembrandt Harmenszoon van Rijn              ,e.e. cummings,1927
1152,Marcel Proust              ,e.e. cummings,1922
1153,Georges Rivière              ,e.e. cummings,1921
1154,nan,e.e. cummings,1927
1155,M. D. Berlitz              ,e.e. cummings,1927
1156,Marcel Proust              ,e.e. cummings,1923
1157,R. von Krafft-Ebing              ,e.e. cummings,1927
1158,E.E. Cummings              ,e.e. cummings,1923
1159,Oscar Wilde              ,e.e. cummings,1920
1160,T. S. Eliot              ,e.e. cummings,1925
1161,Ezra Pound              ,e.e. cummings,1921
1162,Ezra Pound              ,e.e. cummings,1928
1163,Giuseppe Giusti              ,e.e. cummings,1928
1164,Juan Ramón Jiménez              ,e.e. cummings,1922
1165,E. E. Cummings              ,e.e. cummings,1927
1166,Honoré de Balzac              ,e.e. cummings,1928
1167,Gertrude Bell              ,e.e. cummings,1928
1168,Peter Arno              ,e.e. cummings,1929
1169,Herbert Read              ,e.e. cummings,1929
1170,Alfred Kreymborg              ,e.e. cummings,1929
1171,F. G Fowler              ,e.e. cummings,1927
1172,Samuel Pepys              ,e.e. cummings,1921
1173,Honoré de Balzac              ,e.e. cummings,1926
1174,Jean Cocteau              ,e.e. cummings,1927
1175,Marianne Moore              ,e.e. cummings,1925
1176,S. Foster Damon              ,e.e. cummings,1929
1177,Jean Cocteau              ,e.e. cummings,1928
1178,Emil Ludwig              ,e.e. cummings,1926
1179,Ford Madox Ford              ,e.e. cummings,1927
1180,Ernest Hemingway              ,e.e. cummings,1927
1181,A. Viger              ,e.e. cummings,1925
1182,Isabelle Eberhardt              ,e.e. cummings,1923
1183,Frantz Funck-Brentano              ,e.e. cummings,1922
1184,Conrad Aiken              ,e.e. cummings,1927
1185,Carl Gordon Cutler              ,e.e. cummings,1923
1186,Henry Fairfield Osborn              ,e.e. cummings,1926
1187,Genevieve Taggard              ,e.e. cummings,1925
1188,Langdon Warner              ,e.e. cummings,1926
1189,Joseph Conrad              ,e.e. cummings,1923
1190,Georges Legaret              ,e.e. cummings,1929
1191,Georges Rivière              ,e.e. cummings,1923
1192,Dorothy Hartley              ,e.e. cummings,1926
1193,Aldous Huxley              ,e.e. cummings,1924
1194,Edward Cummings              ,e.e. cummings,1920
1195,Marie de Rabutin-Chantal Sévigné              ,e.e. cummings,1928
1196,Fritz Wittels              ,e.e. cummings,1927
1197,Amy Lowell              ,e.e. cummings,1925
1198,Rudyard Kipling              ,e.e. cummings,1928
1199,Havelock Ellis              ,e.e. cummings,1922
1200,Sigrid Undset              ,e.e. cummings,1929
1201,Fritz Knapp              ,e.e. cummings,1923
1202,Richard Arthur Warren Hughes              ,e.e. cummings,1929
1203,Pierre-Louis Duchartre              ,e.e. cummings,1929
1204,nan,e.e. cummings,1928
1205,Arthur Waley              ,e.e. cummings,1923
1206,Edmund Wilson              ,e.e. cummings,1929
1207,Francis Carco              ,e.e. cummings,1929
1208,nan,e.e. cummings,1921
1209,Thomas Raucat              ,e.e. cummings,1924
1210,Theodore Francis Powys              ,e.e. cummings,1928
1211,Charles Hugo              ,e.e. cummings,1929
1212,E. E. Cummings              ,e.e. cummings,1927
1213,René Dalsace              ,e.e. cummings,1927
1214,William Carlos Williams              ,e.e. cummings,1923
1215,Lock and Company Ward              ,e.e. cummings,1920
1216,Italo Tavolato              ,e.e. cummings,1924
1217,Norman Douglas              ,e.e. cummings,1926
1218,E. E. Cummings              ,e.e. cummings,1922
1219,A. Boutaric              ,e.e. cummings,1929
1220,Colette              ,e.e. cummings,1926
1221,Sir Richard Francis Burton              ,e.e. cummings,1924
1222,Constance Sitwell              ,e.e. cummings,1927
1223,E. E. Cummings              ,e.e. cummings,1922
1224,W. B. Yeats              ,e.e. cummings,1925
1225,Arthur Christopher Benson              ,e.e. cummings,1925
1226,Ce_ar Dussault              ,e.e. cummings,1920
1227,James Stephens              ,e.e. cummings,1923
1228,Louis Chaffurin              ,e.e. cummings,1928
1229,Léo Larguier              ,e.e. cummings,1925
1230,Marcel Proust              ,e.e. cummings,1925
1231,Arthur Schnitzler              ,e.e. cummings,1927
1232,Anatole France              ,e.e. cummings,1924
1233,William Shakespeare              ,e.e. cummings,1924
1234,George Moore              ,e.e. cummings,1928
1235,Irish Free State.  ,W.B. Yeats,1929
1236,Charles Sarolea  ,W.B. Yeats,1924
1237,Charles Sarolea  ,W.B. Yeats,1922
1238,Siegfried Sassoon  ,W.B. Yeats,1925
1239,Siegfried Sassoon  ,W.B. Yeats,1928
1240,Denis Saurat  ,W.B. Yeats,1929
1241,Denis Saurat  ,W.B. Yeats,1925
1242,Oliver Martin Sayler  ,W.B. Yeats,1924
1243,Arthur Schnitzler  ,W.B. Yeats,1927
1244,Geoffrey Scott  ,W.B. Yeats,1923
1245,Sei Sho_nagon.  ,W.B. Yeats,1928
1246,Bernard Shaw  ,W.B. Yeats,1927
1247,Bernard Shaw  ,W.B. Yeats,1923
1248,Bernard Shaw  ,W.B. Yeats,1926
1249,Bernard Shaw  ,W.B. Yeats,1928
1250,Bernard Shaw  ,W.B. Yeats,1921
1251,Bernard Shaw  ,W.B. Yeats,1928
1252,Bernard Shaw  ,W.B. Yeats,1924
1253,Bernard Shaw  ,W.B. Yeats,1926
1254,Bernard Shaw  ,W.B. Yeats,1924
1255,Dame Edith Sitwell  ,W.B. Yeats,1928
1256,Dame Edith Sitwell  ,W.B. Yeats,1929
1257,Dame Edith Sitwell  ,W.B. Yeats,1927
1258,Dame Edith Sitwell  ,W.B. Yeats,1925
1259,Sacheverell Sitwell  ,W.B. Yeats,1929
1260,Sacheverell Sitwell  ,W.B. Yeats,1929
1261,Sacheverell Sitwell  ,W.B. Yeats,1924
1262,Sacheverell Sitwell  ,W.B. Yeats,1929
1263,John Semple Smart  ,W.B. Yeats,1929
1264,W. Whately Smith  ,W.B. Yeats,1920
1265,Sophocles  ,W.B. Yeats,1924
1266,Oswald Spengler  ,W.B. Yeats,1926
1267,William Force Stead  ,W.B. Yeats,1927
1268,William Force Stead  ,W.B. Yeats,1922
1269,William Force Stead  ,W.B. Yeats,1922
1270,William Force Stead  ,W.B. Yeats,1920
1271,William Force Stead  ,W.B. Yeats,1924
1272,Stendhal  ,W.B. Yeats,1926
1273,Stendhal  ,W.B. Yeats,1926
1274,Stendhal  ,W.B. Yeats,1927
1275,Sir Leslie Stephen  ,W.B. Yeats,1927
1276,James Stephens  ,W.B. Yeats,1923
1277,James Stephens  ,W.B. Yeats,1928
1278,Lytton Strachey  ,W.B. Yeats,1928
1279,Lytton Strachey  ,W.B. Yeats,1921
1280,Sir Archibald Thomas Strong  ,W.B. Yeats,1921
1281,L. A. G. Strong  ,W.B. Yeats,1928
1282,L. A. G. Strong  ,W.B. Yeats,1927
1283,L. A. G. Strong  ,W.B. Yeats,1921
1284,L. A. G. Strong  ,W.B. Yeats,1923
1285,L. A. G. Strong  ,W.B. Yeats,1925
1286,L. A. G. Strong  ,W.B. Yeats,1921
1287,Josef Strzygowski  ,W.B. Yeats,1923
1288,Josef Strzygowski  ,W.B. Yeats,1925
1289,Francis Stuart  ,W.B. Yeats,1923
1290,Frank Pearce Sturm  ,W.B. Yeats,1921
1291,Daisetz Teitaro Suzuki  ,W.B. Yeats,1927
1292,Jonathan Swift  ,W.B. Yeats,1926
1293,A. J. A Symons  ,W.B. Yeats,1924
1294,Rabindranath Tagore  ,W.B. Yeats,1922
1295,Rabindranath Tagore  ,W.B. Yeats,1924
1296,Rabindranath Tagore  ,W.B. Yeats,1921
1297,Rabindranath Tagore  ,W.B. Yeats,1921
1298,Rabindranath Tagore  ,W.B. Yeats,1925
1299,A. E. Taylor  ,W.B. Yeats,1928
1300,A. E. Taylor  ,W.B. Yeats,1926
1301,A. E. Taylor  ,W.B. Yeats,1925
1302,of Avila Teresa  ,W.B. Yeats,1921
1303,of Avila Teresa  ,W.B. Yeats,1924
1304,Edward Thomas  ,W.B. Yeats,1926
1305,Lynn Thorndike  ,W.B. Yeats,1923
1306,Ernst Toller  ,W.B. Yeats,1924
1307,Jan Toorop  ,W.B. Yeats,1921
1308,Rutherford Hamilton Towner  ,W.B. Yeats,1923
1309,W. J. Turner  ,W.B. Yeats,1921
1310,W. J. Turner  ,W.B. Yeats,1923
1311,W. J. Turner  ,W.B. Yeats,1928
1312,W. J. Turner  ,W.B. Yeats,1921
1313,W. J. Turner  ,W.B. Yeats,1925
1314,W. J. Turner  ,W.B. Yeats,1926
1315,Katharine Tynan  ,W.B. Yeats,1927
1316,Carl Gustaf Uddgren  ,W.B. Yeats,1920
1317,Miguel de Unamuno  ,W.B. Yeats,1921
1318,P. N. Ure  ,W.B. Yeats,1921
1319,Paul Vale_ry  ,W.B. Yeats,1926
1320,Paul Vale_ry  ,W.B. Yeats,1924
1321,Paul Vale_ry  ,W.B. Yeats,1924
1322,Paul Val&eacute;ry  ,W.B. Yeats,1924
1323,Paul Vale_ry  ,W.B. Yeats,1927
1324,A. V. Vasiliev  ,W.B. Yeats,1924
1325,comte de Auguste Villiers de L&#039;Isle-Adam  ,W.B. Yeats,1925
1326,Voltaire  ,W.B. Yeats,1922
1327,Arthur Waley  ,W.B. Yeats,1923
1328,Arthur Waley  ,W.B. Yeats,1920
1329,Arthur Waley  ,W.B. Yeats,1921
1330,Arthur Waley  ,W.B. Yeats,1925
1331,Nesta H. Webster  ,W.B. Yeats,1921
1332,[N.auth]  ,W.B. Yeats,1924
1333,Walter Yeeling Evans-Wentz  ,W.B. Yeats,1927
1334,Alfred North Whitehead  ,W.B. Yeats,1926
1335,R. H. Wilenski  ,W.B. Yeats,1927
1336,Harriette Wilson  ,W.B. Yeats,1929
1337,Mona Wilson  ,W.B. Yeats,1927
1338,R. N. D. Wilson  ,W.B. Yeats,1927
1339,Humbert Wolfe  ,W.B. Yeats,1926
1340,Humbert Wolfe  ,W.B. Yeats,1928
1341,Thomas Wright  ,W.B. Yeats,1929
1342,Elinor Wylie  ,W.B. Yeats,1927
1343,Elinor Wylie  ,W.B. Yeats,1928
1344,Elinor Wylie  ,W.B. Yeats,1928
1345,Yukio Yashiro  ,W.B. Yeats,1925
1346,W.B. Yeats  ,W.B. Yeats,1926
1347,W.B. Yeats  ,W.B. Yeats,1924
1348,W.B. Yeats  ,W.B. Yeats,1924
1349,W.B. Yeats  ,W.B. Yeats,1925
1350,W.B. Yeats  ,W.B. Yeats,1925
1351,William Butler Yeats  ,W.B. Yeats,1924
1352,W.B. Yeats  ,W.B. Yeats,1924
1353,W.B. Yeats  ,W.B. Yeats,1924
1354,W.B. Yeats  ,W.B. Yeats,1921
1355,W.B. Yeats  ,W.B. Yeats,1921
1356,W.B. Yeats  ,W.B. Yeats,1925
1357,W.B. Yeats  ,W.B. Yeats,1929
1358,W.B. Yeats  ,W.B. Yeats,1922
1359,W.B. Yeats  ,W.B. Yeats,1924
1360,W.B. Yeats  ,W.B. Yeats,1922
1361,William B. Yeats  ,W.B. Yeats,1924
1362,W.B. Yeats  ,W.B. Yeats,1920
1363,W. B Yeats  ,W.B. Yeats,1922
1364,W.B. Yeats  ,W.B. Yeats,1923
1365,W.B. Yeats  ,W.B. Yeats,1924
1366,W.B. Yeats  ,W.B. Yeats,1922
1367,W.B. Yeats  ,W.B. Yeats,1924
1368,W.B. Yeats  ,W.B. Yeats,1922
1369,W.B. Yeats  ,W.B. Yeats,1929
1370,W.B. Yeats  ,W.B. Yeats,1929
1371,W.B. Yeats  ,W.B. Yeats,1924
1372,W.B. Yeats  ,W.B. Yeats,1924
1373,W.B. Yeats  ,W.B. Yeats,1921
1374,W.B. Yeats  ,W.B. Yeats,1921
1375,W.B. Yeats  ,W.B. Yeats,1929
1376,W.B. Yeats  ,W.B. Yeats,1929
1377,Sophocles  ,W.B. Yeats,1928
1378,Sophocles  ,W.B. Yeats,1928
1379,W.B. Yeats  ,W.B. Yeats,1927
1380,W.B. Yeats  ,W.B. Yeats,1927
1381,W.B. Yeats  ,W.B. Yeats,1929
1382,W.B. Yeats  ,W.B. Yeats,1929
1383,W.B. Yeats  ,W.B. Yeats,1928
1384,W.B. Yeats  ,W.B. Yeats,1928
1385,W.B. Yeats  ,W.B. Yeats,1922
1386,W.B. Yeats  ,W.B. Yeats,1922
1387,W.B. Yeats  ,W.B. Yeats,1925
1388,W.B. Yeats  ,W.B. Yeats,1925
1389,W.B. Yeats  ,W.B. Yeats,1927
1390,W.B. Yeats  ,W.B. Yeats,1927
1391,W.B. Yeats  ,W.B. Yeats,1929
1392,W.B. Yeats  ,W.B. Yeats,1929
1393, E. M. Forster ,Virginia Woolf,1922
1394, Sacheverell Sitwell ,Virginia Woolf,1926
1395, Sophocles ,Virginia Woolf,1924
1396, Maurice Baring ,Virginia Woolf,1924
1397, Maurice Baring ,Virginia Woolf,1924
1398, E. M. Forster ,Virginia Woolf,1928
1399, Roger Eliot Fry ,Virginia Woolf,1927
1400, Dorothy Wellesley ,Virginia Woolf,1926
1401, Edith Sitwell ,Virginia Woolf,1929
1402, Sir Hugh Walpole ,Virginia Woolf,1929
1403, Richard Arthur Warren Hughes ,Virginia Woolf,1929
1404, Thomas Hardy ,Virginia Woolf,1925
1405, Ethel Smyth ,Virginia Woolf,1920
1406, Alfred de Vigny ,Virginia Woolf,1928
1407, T. S. Eliot ,Virginia Woolf,1927
1408, Vita Sackville-West ,Virginia Woolf,1926
1409, Vita Sackville-West ,Virginia Woolf,1926
1410, Elizabeth Bowen ,Virginia Woolf,1929
1411, Thomas Hardy ,Virginia Woolf,1922
1412, George Moore ,Virginia Woolf,1927
1413, Osbert Sitwell ,Virginia Woolf,1929
1414, Margot Oxford ,Virginia Woolf,1928
1415, Sir Hugh Walpole ,Virginia Woolf,1924
1416, Virginia Woolf ,Virginia Woolf,1928
1417, Osbert Sitwell ,Virginia Woolf,1923
1418, Herbert George Wells ,Virginia Woolf,1920
1419, E. M. Forster ,Virginia Woolf,1924
1420, T. S. Eliot ,Virginia Woolf,1925
1421, Christina Georgina Rossetti ,Virginia Woolf,1924
1422, Christina Georgina Rossetti ,Virginia Woolf,1924
1423, Aldous Huxley ,Virginia Woolf,1928
1424, Lytton Strachey ,Virginia Woolf,1921
1425, Virginia Woolf ,Virginia Woolf,1929
1426, Edith Sitwell ,Virginia Woolf,1927
1427, T. S. Eliot ,Virginia Woolf,1928
1428, Ethel Smyth ,Virginia Woolf,1921
1429, Edith Sitwell ,Virginia Woolf,1925
1430, Harold Monro ,Virginia Woolf,1929
1431, Roger Eliot Fry ,Virginia Woolf,1923
1432, Leonard Woolf ,Virginia Woolf,1925
1433, John Wheeler Wheeler-Bennett ,Virginia Woolf,1929
1434, Ben Jonson ,Virginia Woolf,1925
1435, London and National Society for Women's Service. ,Virginia Woolf,1926
1436, Henry George Liddell ,Virginia Woolf,1925
1437, Roger Martin Du Gard ,Virginia Woolf,1922
1438, Eugene Jolas ,Virginia Woolf,1927
1439, Titus Livius ,Virginia Woolf,1921
1440, Lilian Charlotte Anne Tomn Knowles ,Virginia Woolf,1924
1441, Walter Savage Landor ,Virginia Woolf,1927
1442, Thomas Love Peacock ,Virginia Woolf,1924
1443, Gustave Flaubert ,Virginia Woolf,1926
1444, Joseph Stalin ,Virginia Woolf,1928
1445, Virginia Woolf ,Virginia Woolf,1925
1446, Sir Thomas Browne ,Virginia Woolf,1928
1447, Clive Bell ,Virginia Woolf,1921
1448, Vernon Louis Parrington ,Virginia Woolf,1927
1449, Poincar Raymond ,Virginia Woolf,1926
1450, Aylmer Maude ,Virginia Woolf,1929
1451, Pierre Drieu La Rochelle ,Virginia Woolf,1929
1452, Sir John W. Wheeler-Bennett ,Virginia Woolf,1928
1453, Ernest Llewllyn Woodward ,Virginia Woolf,1929
1454, Herbert Albert Laurens Fisher ,Virginia Woolf,1929
1455, Michael S. Farbman ,Virginia Woolf,1926
1456, Mary Wollstonecraft ,Virginia Woolf,1929
1457, Arthur Symons ,Virginia Woolf,1929
1458, André Maurois ,Virginia Woolf,1929
1459, Karl Baedeker ,Virginia Woolf,1929
1460, Karl Baedeker ,Virginia Woolf,1929
1461, Sir Daniel Hall ,Virginia Woolf,1929
1462, Sir Lewis Bernstein Namier ,Virginia Woolf,1929
1463, Michel de Montaigne ,Virginia Woolf,1929
1464, George Sidney Roberts Kitson Clark ,Virginia Woolf,1929
1465, Virginia Woolf ,Virginia Woolf,1929
1466, Norman Douglas ,Virginia Woolf,1929
1467, John Middleton Murry ,Virginia Woolf,1929
1468, John S. Stephens ,Virginia Woolf,1929
1469, Sir John Wheeler Wheeler-Bennett ,Virginia Woolf,1929
1470, William Flavelle Monypenny ,Virginia Woolf,1929
1471, Vladimir Ilich Lenin ,Virginia Woolf,1929
1472, Bella Sidney Woolf ,Virginia Woolf,1929
1473, Sir Solomon Dias Bandaranaike ,Virginia Woolf,1929
1474, Pierre Champion ,Virginia Woolf,1929
1475, Richard Gerald Anthonisz ,Virginia Woolf,1929
1476, George Macaulay Trevelyan ,Virginia Woolf,1929
1477, John Milton ,Virginia Woolf,1929
1478, Leo Tolstoy ,Virginia Woolf,1929
1479, Sinclair Lewis ,Virginia Woolf,1929
1480, H. G. Wells ,Virginia Woolf,1929
1481, Italo Svevo ,Virginia Woolf,1929
1482, Richard Henry Tawney ,Virginia Woolf,1929
1483, Lytton Strachey ,Virginia Woolf,1929
1484, Mark Van Doren ,Virginia Woolf,1929
1485, Graham Wallas ,Virginia Woolf,1929
1486, W. B. Yeats ,Virginia Woolf,1929
1487, Huw Menai ,Virginia Woolf,1929
1488, Sinclair Lewis ,Virginia Woolf,1929
1489, Robert Henry Murray ,Virginia Woolf,1929
1490, William Johnston Temple ,Virginia Woolf,1929
1491, Ernest William MacBride ,Virginia Woolf,1929
1492, John Kirk ,Virginia Woolf,1929
1493, August Strindberg ,Virginia Woolf,1929
1494, Thomas Mann ,Virginia Woolf,1929
1495, Morris Leopold Ernst ,Virginia Woolf,1929
1496, George McLean Harper ,Virginia Woolf,1929
1497, Wanda Fraiken Neff ,Virginia Woolf,1929
1498, The Roman Catholic Church ,Virginia Woolf,1929
1499, J. Holland Rose ,Virginia Woolf,1929
1500, Virginia Woolf ,Virginia Woolf,1929
1501, Earl of Beaconsfield Benjamin Disraeli ,Virginia Woolf,1929
1502, Sidney Bradshaw Fay ,Virginia Woolf,1928
1503, Baron Sydney Haldane Olivier Olivier ,Virginia Woolf,1929
1504, Gurusada Datta ,Virginia Woolf,1929
1505, Alexander Gordon Dewey ,Virginia Woolf,1929
1506, Philip Sargant Florence ,Virginia Woolf,1929
1507, John Maynard Keynes ,Virginia Woolf,1929
1508, John Prioleau ,Virginia Woolf,1929
1509, Gerald Heard ,Virginia Woolf,1929
1510, William Law Mathieson ,Virginia Woolf,1929
1511, Wyndham Lewis ,Virginia Woolf,1929
1512, John Howard ,Virginia Woolf,1929
1513, Baron Sydney Haldane Olivier Olivier ,Virginia Woolf,1929
1514, Kingsley Martin ,Virginia Woolf,1929
1515, Alfred Cobban ,Virginia Woolf,1929
1516, Cecil Delisle Burns ,Virginia Woolf,1929
1517, Alexander Dunlop Lindsay ,Virginia Woolf,1929
1518, John Greig Latham ,Virginia Woolf,1929
1519, Edward Robert Adair ,Virginia Woolf,1929
1520, League of Nations. ,Virginia Woolf,1929
1521, Kathleen Elizabeth Royds Innes ,Virginia Woolf,1929
1522, Leonard Woolf ,Virginia Woolf,1929
1523, Great Britain Colonial Office ,Virginia Woolf,1929
1524, Henry Elford Luxmoore ,Virginia Woolf,1929
1525, Ivor Armstrong Richards ,Virginia Woolf,1929
1526, Thomas. James Hewitt ,Virginia Woolf,1929
1527, Thomas James Hewitt ,Virginia Woolf,1929
1528, Thomas Charles York ,Virginia Woolf,1929
1529, Ernst Benkard ,Virginia Woolf,1929
1530, Sir Stephen Henry Roberts ,Virginia Woolf,1929
1531, George Herbert Clarke ,Virginia Woolf,1929
1532, Fyodor Dostoyevsky ,Virginia Woolf,1929
1533, Ivan Aleksandrovich Goncharov ,Virginia Woolf,1929
1534, James Boswell ,Virginia Woolf,1929
1535, Charles Darwin ,Virginia Woolf,1929
1536, André Gide ,Virginia Woolf,1929
1537, Molie ,Virginia Woolf,1925
1538, Jacques-Gabriel Prod'homme ,Virginia Woolf,1929
1539, Prosper Mim ,Virginia Woolf,1929
1540, Jacques de Lacretelle ,Virginia Woolf,1929
1541, Marcel Proust ,Virginia Woolf,1929
1542, Benjamin Constant ,Virginia Woolf,1929
1543, Natalie Clifford Barney ,Virginia Woolf,1929
1544, Dante Alighieri ,Virginia Woolf,1929
1545, John Donne ,Virginia Woolf,1929
1546, Vasili_ Vasil_evich Rozanov ,Virginia Woolf,1929
1547, Isaak Babel ,Virginia Woolf,1929
1548, Ethel Colburn Mayne ,Virginia Woolf,1929
1549, George Gissing ,Virginia Woolf,1929
1550, Charles Lamb ,Virginia Woolf,1929
1551, Charles Lamb ,Virginia Woolf,1929
1552, Charles Lamb ,Virginia Woolf,1929
1553, Frederick Marryat ,Virginia Woolf,1929
1554, Viola Meynell ,Virginia Woolf,1929
1555, Richard Aldington ,Virginia Woolf,1929
1556, Julian Bell ,Virginia Woolf,1929
1557, Wilfrid Benson ,Virginia Woolf,1929
1558, Thomas P. Conwell-Evans ,Virginia Woolf,1929
1559, Cecil Day Lewis ,Virginia Woolf,1929
1560, Ronald Firbank ,Virginia Woolf,1929
1561, Ronald Firbank ,Virginia Woolf,1929
1562, Ronald Firbank ,Virginia Woolf,1929
1563, Ronald Firbank ,Virginia Woolf,1929
1564, Gerald Gould ,Virginia Woolf,1929
1565, Ida Graves ,Virginia Woolf,1929
1566, Virginia Woolf ,Virginia Woolf,1929
1567, Clifford Henry Benn Kitchin ,Virginia Woolf,1929
1568, D. H. Lawrence ,Virginia Woolf,1929
1569, Plato. ,Virginia Woolf,1929
1570, Ernest Dimnet ,Virginia Woolf,1929
1571, Christopher Saltmarshe ,Virginia Woolf,1929
1572, Sir Philip Sassoon ,Virginia Woolf,1929
1573, Philip Dormer Stanhope ,Virginia Woolf,1929
1574, Leo Tolstoy ,Virginia Woolf,1929
1575, Frank Laurence Lucas ,Virginia Woolf,1929
1576, Sir James George Frazer ,Virginia Woolf,1929
1577, William Shakespeare ,Virginia Woolf,1929
1578, John Mackinnon Robertson ,Virginia Woolf,1929
1579, Sacheverell Sitwell ,Virginia Woolf,1929
1580, Florence Melian Stawell ,Virginia Woolf,1929
1581, Mark Starr ,Virginia Woolf,1929
1582, Stendhal ,Virginia Woolf,1929
1583, Ernest Edward Kellett ,Virginia Woolf,1929
1584, Petr Aleksandrovich Saburov ,Virginia Woolf,1929
1585, Sylva Norman ,Virginia Woolf,1929
1586, William Plomer ,Virginia Woolf,1929
1587, William Plomer ,Virginia Woolf,1929
1588, Harriette Wilson ,Virginia Woolf,1929
1589, Petr Aleksandrovich Saburov ,Virginia Woolf,1929
1590, Vita Sackville-West ,Virginia Woolf,1929
1591, Joseph Robson Tanner ,Virginia Woolf,1928
1592, Charles Prentice Howland ,Virginia Woolf,1928
1593, St. John Greer Ervine ,Virginia Woolf,1928
1594, Clive Bell ,Virginia Woolf,1928
1595, Rebecca West ,Virginia Woolf,1928
1596, Karl Baedeker ,Virginia Woolf,1928
1597, Raymond Leslie Buell ,Virginia Woolf,1928
1598, German Government ,Virginia Woolf,1928
1599, Philip Joseph ,Virginia Woolf,1928
1600, Ray Strachey ,Virginia Woolf,1928
1601, Florence A. Wilson ,Virginia Woolf,1928
1602, Florence A. Wilson ,Virginia Woolf,1928
1603, Thomas Cox Meech ,Virginia Woolf,1927
1604, Virginia Woolf ,Virginia Woolf,1928
1605, Stephen Gaselee ,Virginia Woolf,1928
1606, William Hardy Wickwar ,Virginia Woolf,1928
1607, Sir Arthur Hort ,Virginia Woolf,1928
1608, Dorothy Osborne ,Virginia Woolf,1928
1609, Karl Max Lichnowsky ,Virginia Woolf,1928
1610, Sir Sidney Low ,Virginia Woolf,1928
1611, Emile Faguet ,Virginia Woolf,1928
1612, William Cuthbert Brian Tunstall ,Virginia Woolf,1928
1613, Prince of Baden Maximilian ,Virginia Woolf,1928
1614, Pierre Gaxotte ,Virginia Woolf,1928
1615, Lawrence John Lumley Dundas ,Virginia Woolf,1928
1616, Henry Adams ,Virginia Woolf,1928
1617, Norman Parley ,Virginia Woolf,1928
1618, Alfred Forbes Johnson ,Virginia Woolf,1928
1619, Curwen Press ,Virginia Woolf,1928
1620, Harold William Vazeille Temperley ,Virginia Woolf,1928
1621, Clive Bell ,Virginia Woolf,1928
1622, B. Bowker ,Virginia Woolf,1928
1623, Viscountess Rhondda Margaret Haig Thomas Mackworth ,Virginia Woolf,1928
1624, Leonard Woolf ,Virginia Woolf,1928
1625, Viscount Frederic Herbert Maugham Maugham ,Virginia Woolf,1928
1626, Francis E. Pollard ,Virginia Woolf,1928
